"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"1063" 4 174.39978 20.16399 14.2837 0.025757 7721.739 0
"747" 4 176.31191 19.84554 13.7626 0.025772 7726.254 0
"1044" 4 176.33289 21.339508 15.6508 0.025807 7736.717 0
"1016" 4 174.81748 20.427644 14.0439 0.025814 7738.759 0
"719" 4 176.23733 19.731904 14.3096 0.025847 7748.793 0
"738" 4 176.03189 19.737531 14.3828 0.025859 7752.318 0
"827" 4 175.84148 19.951633 16.7444 0.025878 7757.894 0
"890" 4 175.56158 19.976529 15.057 0.02606 7812.657 0
"745" 4 176.19772 19.876385 14.4472 0.026077 7817.742 0
"897" 4 175.45761 19.767893 17.6204 0.026098 7824.13 0
"764" 4 176.43188 19.648519 16.8018 0.026162 7843.041 0
"750" 4 176.01339 19.80109 14.9344 0.026635 7984.906 0
"726" 4 176.22857 19.776473 14.3018 0.027417 8219.506 0
"728" 4 176.25756 19.763748 16.5126 0.027421 8220.729 0
"735" 4 176.30737 19.756154 15.477 0.027541 8256.536 0
"753" 4 176.35628 19.818144 15.4361 0.028166 8444.062 0
"724" 4 176.19916 19.773418 15.3396 0.028247 8468.286 0
