"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"6" 3.06599339187e-16 1.1542554953033 -1 17.4598 -0.274018773366723 -0.113301218809521 0.340888183931792
"173" 3.430141368024e-16 1.23661548914066 -1 15.5786 0.286322632039367 0.316523769021053 0.365321430352914
"124" 3.342826004718e-16 1.27030995954274 -1 14.0016 0.157409782565945 -0.353218832733278 0.47542128940987
"3" 3.012168573162e-16 1.28009021051329 -1 15.1309 0.232968979840498 0.010457178547451 0.250851587602134
"214" 3.653961949788e-16 1.32762284038337 1 16.4054 0.26523501617279 0.123358525456643 0.270332017714457
"18" 3.122854821438e-16 1.48288899101028 -1 16.9987 0.269613224713033 -0.00685341181449635 0.291200224530942
"213" 3.651425067204e-16 1.54676439564117 1 16.2397 -0.311985127743884 0.0830012446177188 0.308672892472098
"102" 3.30411618393e-16 1.60485917119754 -1 15.229 -0.366806676527432 -0.13098874117447 0.427392900621731
"167" 3.410357378358e-16 1.66733490029494 -1 15.5214 -0.395760976268803 -0.212917810798879 0.498138805403563
"54" 3.223316084736e-16 1.71243118600866 -1 16.3262 0.254435977615394 -0.306300166201629 0.476329154051678
"217" 3.6994151856e-16 1.72438387428716 1 16.9215 0.326865197103451 0.0397901823776227 0.334818948970272
"115" 3.327381095394e-16 1.79407776694012 -1 17.4071 -0.312163101364855 0.323976608143769 0.384824611227817
"199" 3.539215652328e-16 2.04042038468581 1 14.6515 0.40658070209095 0.124500779286651 0.411216335418786
"87" 3.280052420196e-16 2.12528509343481 -1 15.1299 0.379793292133695 -0.0908127259637618 0.425595002429771
"88" 3.28104345072e-16 2.20156523250664 -1 13.837 0.456863170080266 0.215293549958579 0.476051288869609
"221" 3.765286307646e-16 2.27884856032156 1 17.6075 0.430224510127249 0.00812886582744244 0.442183462007743
