"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"3511" 9 231.62275 8.590605 14.0842 0.034525 10350.473 0
"3670" 9 231.39368 7.339266 17.2277 0.034533 10352.763 0
"3696" 9 231.26148 7.182279 17.794 0.034542 10355.428 0
"3430" 9 230.88697 8.179892 15.8691 0.034577 10365.96 0
"3459" 9 230.82038 8.000694 17.2859 0.0346 10372.849 0
"3352" 9 230.8126 8.573775 14.3893 0.034612 10376.378 0
"3611" 9 229.93281 7.754345 17.2429 0.034628 10381.267 0
"3680" 9 229.25233 8.829655 17.8536 0.034649 10387.482 0
"3480" 9 230.37604 8.012134 17.3018 0.034664 10392.069 0
"3421" 9 230.53182 8.310516 15.833 0.034671 10394.032 0
"3619" 9 231.3438 9.731202 14.6587 0.034672 10394.302 0
"3478" 9 230.6722 9.36201 17.4947 0.034716 10407.49 0
"3654" 9 229.81836 7.650824 17.7918 0.034722 10409.535 0
"3701" 9 231.20611 7.145918 16.3018 0.034757 10419.83 0
"3615" 9 229.5522 8.331573 15.9975 0.034798 10432.25 0
"3653" 9 229.48928 8.148157 16.9801 0.034825 10440.389 0
"3370" 9 230.62577 8.677618 15.7359 0.034874 10454.842 0
"3520" 9 229.84285 8.563394 15.9323 0.034877 10455.751 0
"3429" 9 230.85278 8.184468 16.8336 0.034945 10476.107 0
"3339" 9 230.79527 8.634344 14.6013 0.03495 10477.857 0
"3624" 9 232.00097 8.39689 15.88 0.034956 10479.536 0
"3606" 9 229.57319 8.654449 16.9536 0.03497 10483.811 0
"3516" 9 231.59352 8.98736 14.2953 0.034971 10483.997 0
"3354" 9 230.70505 8.560529 15.441 0.035009 10495.293 0
"3342" 9 230.73536 8.594759 17.4263 0.035009 10495.422 0
"3613" 9 229.57438 8.348603 16.5923 0.03505 10507.705 0
"3564" 9 231.76875 8.761182 16.0107 0.0351 10522.67 0
"3343" 9 230.80831 8.645442 14.5786 0.035111 10526.058 0
"3418" 9 230.98684 8.9532 16.9225 0.03512 10528.666 0
"3432" 9 230.40352 8.273369 17.613 0.035266 10572.544 0
"3534" 9 229.84027 8.403559 17.5662 0.035268 10573.188 0
"3392" 9 230.55289 8.767453 14.8761 0.035323 10589.62 0
"3389" 9 230.61155 8.803991 16.9455 0.03533 10591.778 0
"3335" 9 230.78477 8.63927 17.1308 0.035359 10600.392 0
"3444" 9 230.22713 8.443866 15.4806 0.035361 10600.856 0
"3659" 9 231.85166 9.476254 17.6682 0.035382 10607.275 0
"3542" 9 231.72218 8.53547 16.8719 0.035384 10607.817 0
"3373" 9 230.60129 8.630108 17.3351 0.03539 10609.721 0
"3482" 9 231.20213 9.234006 16.037 0.035453 10628.485 0
"3519" 9 229.85461 8.79904 15.7525 0.035531 10651.818 0
"3651" 9 229.46207 8.228901 14.5906 0.035609 10675.451 0
"3399" 9 231.03945 8.680632 16.084 0.03565 10687.736 0
"3475" 9 230.89686 9.346151 13.5656 0.035703 10703.397 0
"3453" 9 230.31263 8.219135 16.9166 0.035718 10708.032 0
"3434" 9 231.15676 8.962535 16.4263 0.035728 10710.988 0
"3704" 9 229.73035 7.450732 16.6276 0.035734 10712.697 0
"3512" 9 231.57883 8.955847 16.204 0.035739 10714.25 0
"3351" 9 230.83385 8.618041 14.5202 0.03576 10720.653 0
"3470" 9 230.16155 8.989747 14.4047 0.035856 10749.316 0
"3371" 9 230.79326 8.505347 14.8179 0.03587 10753.669 0
"3628" 9 229.53753 8.2475 15.0588 0.035913 10766.45 0
"3437" 9 230.52473 9.111979 16.9997 0.035948 10777.041 0
"3404" 9 231.03075 8.795942 15.5794 0.03595 10777.395 0
"3384" 9 230.57513 8.579889 14.9636 0.035954 10778.831 0
"3375" 9 230.59307 8.645022 15.6314 0.036009 10795.374 0
"3362" 9 230.8354 8.722818 15.4414 0.036201 10852.643 0
"3707" 9 229.37408 7.861707 14.5526 0.036227 10860.611 0
"3554" 9 229.97759 8.023654 17.3714 0.036261 10870.735 0
"3481" 9 231.37484 8.226913 17.4868 0.036323 10889.502 0
"3469" 9 230.08217 8.488367 16.7619 0.036329 10891.139 0
"3496" 9 231.57039 8.579905 14.9278 0.036331 10891.709 0
"3366" 9 230.70052 8.530004 16.4162 0.036452 10928.155 0
"3414" 9 231.08457 8.833775 16.035 0.036536 10953.355 0
"3369" 9 230.66341 8.540756 16.009 0.03661 10975.318 0
"3431" 9 231.21305 8.425127 14.2583 0.036651 10987.642 0
"3368" 9 230.62597 8.650733 17.3028 0.036667 10992.394 0
"3402" 9 230.99959 8.806707 16.7806 0.036705 11003.84 0
"3462" 9 230.47529 9.224549 17.1592 0.036758 11019.837 0
"3456" 9 230.47365 9.19333 16.999 0.036819 11038.094 0
"3425" 9 230.70452 8.207137 16.5749 0.036877 11055.539 0
"3676" 9 229.7236 7.575922 15.5064 0.036953 11078.327 0
"3382" 9 230.8216 8.813142 15.7817 0.036971 11083.618 0
"3337" 9 230.76903 8.612252 15.1325 0.03698 11086.292 0
"3403" 9 231.05243 8.544806 14.8265 0.037115 11126.74 0
"3419" 9 230.94864 8.986446 15.0601 0.037176 11145.066 0
"3476" 9 230.1196 8.285169 15.3407 0.037214 11156.456 0
"3358" 9 230.69932 8.71861 14.5025 0.037272 11173.85 0
"3361" 9 230.71995 8.744934 14.7099 0.03765 11287.216 0
"3360" 9 230.86118 8.658128 17.6629 0.037676 11294.867 0
"3346" 9 230.72111 8.677664 15.651 0.037785 11327.703 0
"3413" 9 230.9038 8.987024 14.7889 0.038076 11414.937 0
"3333" 9 230.75433 8.651584 16.1896 0.038078 11415.56 0
"3411" 9 230.58972 8.334506 17.4378 0.038121 11428.337 0
"3423" 9 230.88936 9.018338 17.2744 0.038123 11429.135 0
"3377" 9 230.78044 8.807922 17.3247 0.038146 11435.955 0
"3408" 9 230.47016 8.811059 17.3218 0.038225 11459.534 0
"3400" 9 230.96437 8.84241 15.7906 0.038327 11490.143 0
"3422" 9 230.46066 8.364415 15.2115 0.038376 11504.73 0
"3332" 9 230.76492 8.643161 16.0029 0.038425 11519.54 0
"3365" 9 230.73261 8.521287 15.5504 0.038565 11561.502 0
"3393" 9 230.53202 8.548374 15.7157 0.038683 11596.995 0
"3412" 9 230.48031 8.423782 13.199 0.03905 11707.006 0
"3378" 9 230.75082 8.465479 15.7929 0.03907 11712.759 0
"3376" 9 230.87305 8.757963 17.0115 0.03921 11754.817 0
"3424" 9 230.53382 8.27517 17.6161 0.039371 11803.273 0
"3397" 9 230.9643 8.792967 17.0954 0.039633 11881.791 0
