"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"120" 2.787201727512e-16 1.03411011637627 -1 16.0966 0.0833161209682465 -0.263110239738823 0.392699553787257
"322" 2.948580904704e-16 1.0376623364834 -1 16.0474 0.0917597635418492 -0.237104067469072 0.37319564197983
"208" 2.847967972902e-16 1.0380866999522 -1 16.5879 -0.227473352521892 0.52877785722248 0.459480027119079
"129" 2.795804053944e-16 1.05467823156936 -1 16.8282 0.0875465612965398 -0.267007635673628 0.398029091084602
"21" 2.595361162788e-16 1.11049320414313 -1 15.6259 0.0902972934985945 -0.307778305048406 0.436295455008089
"611" 3.305995188174e-16 1.13119786228398 1 17.3591 0.0775028266436593 -0.370687703168745 0.490307693489757
"404" 3.028053904488e-16 1.15624256753065 -1 15.0189 0.145892445003781 -0.15669223115438 0.338528484454368
"556" 3.213827080896e-16 1.15688460127762 1 17.4675 0.172402478851901 -0.0655727128394807 0.300559259406273
"481" 3.120731138304e-16 1.15835331887944 1 16.0783 0.19285355420813 0.00384414275984457 0.289961652478155
"333" 2.959669557552e-16 1.16598806227968 -1 15.3074 0.107404789220115 -0.29860066972047 0.43510853971003
"59" 2.708129288136e-16 1.24548636686019 -1 14.9382 0.158310795836384 -0.194139760700504 0.374851864832187
"121" 2.787530018526e-16 1.27431441498173 -1 16.2525 0.149681339088881 -0.249961041649864 0.414174760322846
"633" 3.412010824314e-16 1.31327999362397 1 16.8443 0.14299503086534 -0.30819420392902 0.460164135870884
"96" 2.751698010378e-16 1.34836621699338 -1 16.2159 0.178785754443561 -0.216004700672373 0.404768671939569
"14" 2.534928069582e-16 1.4066540322015 -1 14.5128 0.260878925475297 0.0154414852811839 0.352620993877359
"8" 2.510804999574e-16 1.41503477777393 -1 16.3718 0.244785364885656 -0.04777645383874 0.356747476791418
"34" 2.648327822952e-16 1.48729605046148 -1 16.1507 0.196279351353246 -0.280660679879789 0.466249003718487
"6" 2.472364487604e-16 1.49702897310416 -1 15.1821 0.321061070236167 0.142189368780089 0.407311523817646
"391" 3.012560383464e-16 1.58756331435677 -1 15.1581 -0.49340312662141 0.103969762291439 0.4103504520567
"247" 2.877722222238e-16 1.59327643220335 -1 16.3464 0.32161402496092 0.05738973839988 0.406348581088113
"378" 3.00157964859e-16 1.61101534757911 -1 16.8479 0.223197457637265 -0.299013733991567 0.497186845487485
"522" 3.168007312866e-16 1.67455040022189 1 17.6506 -0.531708855099508 0.0498399647076426 0.45052405409133
"422" 3.046597971726e-16 1.74977351453035 -1 15.3454 -0.543975598664001 0.0751802360570691 0.461090086047277
"134" 2.799985632378e-16 1.85405014160728 -1 16.5643 0.339732931833964 -0.114876194099641 0.471063268144858
"482" 3.122196943098e-16 1.86004082819139 1 15.4584 -0.556485852707377 0.131250603796549 0.474854899173468
"329" 2.956163033592e-16 1.88271988104186 -1 14.6776 0.380609839926878 0.000687179024203056 0.472827923810085
"601" 3.28638911733e-16 1.91748020744061 1 15.509 0.36197472271303 -0.0950881549429583 0.483107214153488
