"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"180" 1.986713835846e-16 0.0201150202495741 -1 14.7729 -0.415754005293367 -0.198798382181685 0.480932046371818
"263" 2.0767728435e-16 0.0202019044381994 -1 17.43 -0.0279872350919864 -0.0347615752317782 0.0636389204610981
"261" 2.07544088292e-16 0.0211416307486929 -1 15.2606 -0.0716703375214502 -0.0164517913676928 0.0930863053292514
"44" 1.747600985496e-16 0.0226767829385744 -1 17.3028 -0.187717168932517 -0.121407817252456 0.243610717069879
"189" 1.999174959024e-16 0.0234987105335717 -1 16.552 -0.176429798844853 -0.116281403267973 0.231343491737307
"247" 2.064818578314e-16 0.0255542844910537 -1 13.9469 0.189939664330653 0.0747279179527295 0.184151868806921
"951" 3.230371586874e-16 0.0278505167862533 1 17.3764 0.250571155156579 0.160065036734894 0.27727938872631
"917" 2.743582449102e-16 0.0286017022660278 1 17.5783 -0.15565444285974 -0.0532510444124822 0.184387305607664
"342" 2.161823225664e-16 0.0305559974515907 -1 14.9582 0.0993245635637077 0.0830677999064746 0.109857859661077
"100" 1.873434639492e-16 0.0308936152736056 -1 16.2314 -0.408238329305884 -0.184062997630233 0.467882755747416
"874" 2.63889099567e-16 0.0320046893345672 1 17.3858 0.22907953759118 0.152892429536255 0.255399435687026
"203" 2.009407721874e-16 0.0328737118881233 -1 17.0574 0.253037979408439 0.100661668931781 0.252352265895752
"389" 2.20931912511e-16 0.0340929247673554 -1 15.0966 0.0756820872376562 0.0741447311477207 0.086810680148793
"182" 1.989047521524e-16 0.0363724891452819 -1 15.2738 0.244812188500404 0.165549293350078 0.275529302192142
"27" 1.66991397957e-16 0.0371331071633207 -1 15.2208 0.00701773668758771 -0.033240518704089 0.044078713540272
"732" 2.473614780528e-16 0.0404285211321109 1 14.1965 0.19724142336995 0.0637065852451868 0.18752158128289
"760" 2.497441319166e-16 0.0411118099842819 1 15.4527 0.0188661469618551 0.0512211383969651 0.0417175865962807
"927" 2.795151036774e-16 0.0414411697468211 1 17.1784 0.350492365211368 0.143452294768421 0.358714027021265
"529" 2.299468226448e-16 0.0419036884790452 1 17.375 -0.196729823114875 -0.0615989644470413 0.225934430587788
"428" 2.240198249184e-16 0.0422274295362349 -1 16.2987 -0.0497995904339837 -0.068273875010751 0.103007871741654
"109" 1.887526199088e-16 0.0425430140562854 -1 14.0756 0.0515201073228487 0.0698593703880768 0.0691621045794054
"290" 2.100863505708e-16 0.0444308786156824 -1 15.3132 -0.00368783457358433 -0.04617724515761 0.0596689602497511
"276" 2.089026880836e-16 0.0466867386780935 -1 11.6055 0.206083122803119 0.0621097980566056 0.19556731225218
"173" 1.975194159258e-16 0.0470129675656548 -1 15.3326 0.0195686041138836 0.0574904330394467 0.0480067434856193
"541" 2.309848444788e-16 0.0485399161141208 1 14.747 -0.339537740764502 -0.130219916266412 0.383614212080873
"424" 2.238402532986e-16 0.0493857970736664 -1 15.2695 0.0931606606381623 -9.46086288142084e-05 0.0760511673620596
"875" 2.641502416194e-16 0.0499076141012486 1 14.055 0.153007992122536 0.130702079225388 0.181626569503501
"48" 1.766582233956e-16 0.0505845515839947 -1 16.0217 -0.270994255987653 -0.193190146351629 0.352770206030887
"687" 2.438889174672e-16 0.0510381359894606 1 14.1641 -0.109721853161232 -0.108658529490088 0.173802553131736
"38" 1.72732439727e-16 0.0511813604683398 -1 16.6533 0.186945649323251 0.0475319308351183 0.173442822964482
"18" 1.611730959918e-16 0.0512917899896834 -1 17.815 0.0742240302668436 0.0905693225325193 0.0988020970806475
"634" 2.384634304458e-16 0.0514840242585504 1 16.7708 0.219068321675461 0.16708948218502 0.255674918864956
"314" 2.130340668354e-16 0.0530850539667655 -1 14.4532 -0.057235651339064 -0.0830463073033286 0.119107868104602
"706" 2.456328784086e-16 0.0543092782350142 1 16.8748 -0.275045201672562 -0.0904671784519717 0.309367953929162
"278" 2.090121940398e-16 0.055119211832761 -1 16.5224 -0.385371777341447 -0.257996288711483 0.48378431095025
"163" 1.963136837268e-16 0.0568376388133399 -1 16.2142 0.00174269171340588 0.0579180715348108 0.050967655554493
"28" 1.678902931056e-16 0.0573792856202086 -1 17.4063 0.305556874084252 0.218559223170974 0.355735825762315
"681" 2.432125342734e-16 0.0597201467578287 1 14.9471 0.226588637731741 0.179285715640382 0.269159626534265
"843" 2.595133660032e-16 0.0599670775612006 1 14.5752 0.0739417543689004 -0.0207999490590561 0.0638763443806127
"583" 2.344181268108e-16 0.0606687045531323 1 16.9711 -0.00566900050798561 0.0578421083738248 0.0536853776336495
"93" 1.86314872785e-16 0.0610488605647831 -1 16.7735 -0.094244424957596 0.0115459116709009 0.111982371354477
"126" 1.918292544018e-16 0.0615857494192788 -1 13.9792 -0.14145543875487 -0.135925022791138 0.215617135409194
"241" 2.056193242344e-16 0.0618673485890697 -1 15.8513 0.394024577445696 0.145973144041478 0.400281250871116
"931" 2.822052751554e-16 0.066084601150758 1 16.653 -0.106905449420022 -0.122215660317544 0.18134361598751
"949" 3.186469712448e-16 0.06722743759374 1 15.9894 0.12730549768595 6.30622798556205e-05 0.10999312765743
"204" 2.012813781654e-16 0.0676334500678421 -1 17.3147 0.203242190739752 0.0396732319045009 0.187957144561374
"9" 1.5625582809e-16 0.0676709085775776 -1 14.375 -0.0252277031944212 0.0545351311539443 0.0622165216288268
"404" 2.217073015338e-16 0.0677339120108467 -1 16.9817 0.174829412069477 0.0246002412101311 0.157831953134626
"58" 1.789648161528e-16 0.0680429171597455 -1 15.7054 -0.12248474257729 -0.132383056471239 0.199483185284746
"354" 2.171540704494e-16 0.0688288792911143 -1 14.213 0.10237282776869 -0.014676492468611 0.0880431979564233
"174" 1.979332959396e-16 0.0700660300057444 -1 17.0429 0.168273895354487 0.0188143937074693 0.15084095072651
"7" 1.526322147486e-16 0.0711263938139601 -1 14.0971 0.0429519019854802 -0.048286012372474 0.0630723714596859
"715" 2.463190811658e-16 0.0722934145390442 1 14.6833 0.339960837718365 0.107060928214761 0.336680528439489
"790" 2.533832037786e-16 0.0724559758588517 1 16.9942 0.251374604263428 0.205078512620895 0.304693386137213
"238" 2.051385869292e-16 0.0730685975964564 -1 17.4618 0.215829389025583 0.0408729809556831 0.200575518277324
"341" 2.161124513496e-16 0.0745191003755907 -1 15.6241 0.0244025552793057 0.0875344128439604 0.078300817658269
"586" 2.3454173016e-16 0.0745669707013598 1 14.6261 0.205281001414365 0.182899026412062 0.255420834694551
"105" 1.881905714334e-16 0.0759662107280143 -1 13.3294 0.383358355298259 0.278138464035985 0.453704688437786
"54" 1.776170729742e-16 0.0760119121339414 -1 17.0384 0.0176435937361455 0.0854649683488546 0.075945696210946
"761" 2.49759784884e-16 0.0761254223481321 1 15.1742 0.155949966279406 0.00626280029086961 0.138268713639803
"5" 1.503035522796e-16 0.0771893339705348 -1 14.6033 0.242794515990941 0.050963365205772 0.228858743548146
"653" 2.408952469422e-16 0.0772986128854324 1 17.3205 0.457350106288062 0.163917587779869 0.465954723457096
"500" 2.27895376497e-16 0.0795046921094621 1 15.9533 -0.0737488224197993 0.040795864473513 0.0966679697241854
"374" 2.19788565327e-16 0.0803221430865889 -1 15.8237 -0.0350521875929873 0.0620048378416947 0.0744284413710928
"590" 2.348375485584e-16 0.0819177939236151 1 17.3803 0.127655995111208 -0.0144375308083675 0.112516397610878
"112" 1.893013487784e-16 0.0823827565643054 -1 16.4905 0.159950817473604 0.166824660725353 0.212072371219368
"480" 2.269506243114e-16 0.0847510226414569 1 17.4892 -0.306080777211857 -0.0763906135803196 0.335003288952108
"1" 1.412431740024e-16 0.0879902682758337 -1 17.1142 -0.257133201876484 -0.0473587849033193 0.280676297666035
"50" 1.77004597962e-16 0.0917219166008871 -1 14.8015 0.325616579755095 0.263460797222818 0.399107535472924
"286" 2.096829706842e-16 0.0928701361225412 -1 16.2457 -0.115585734577585 -0.153566177208723 0.210635206468435
"246" 2.0636314806e-16 0.093823282614914 -1 14.6713 0.249728006528348 0.0379888620698405 0.233748610659136
"382" 2.206082558124e-16 0.0964913682184758 -1 17.2055 0.103665577187613 -0.0416482126689393 0.100024123294229
"612" 2.365802455956e-16 0.0975679038083977 1 16.136 -0.258365588123123 -0.0384338757684986 0.280218741043391
"521" 2.296634164338e-16 0.0984177429258442 1 14.4574 0.34914886958824 0.0857873824600973 0.340091421769898
"78" 1.84367488083e-16 0.0985950234698876 -1 16.1174 -0.347267456954225 -0.0842553568326731 0.376841139995832
"763" 2.500323020742e-16 0.0986454990229916 1 14.8214 0.294729597041826 0.0568826079617279 0.281029921426819
"902" 2.695684692936e-16 0.098842765689841 1 15.606 -0.0916120034917768 0.0507139871619357 0.116834936532601
"74" 1.83203237868e-16 0.0995356290271937 -1 14.5485 -0.126712924663444 -0.166093021743415 0.227377323480573
"6" 1.510464038712e-16 0.100831682151918 -1 17.1532 0.0476270215694307 -0.0755174344390468 0.0901426724722335
"834" 2.577810718698e-16 0.101124959058281 1 17.7286 0.195466540380177 0.00209576385263131 0.177901887229547
"227" 2.03904206235e-16 0.10588255039168 -1 16.3385 0.0624854783810943 -0.0727366629173308 0.0936484296665949
"675" 2.427889319196e-16 0.106494437208752 1 16.1836 0.133066917229337 0.176761134511348 0.203162077803117
"76" 1.835535985938e-16 0.106670016436801 -1 15.2918 -0.112685897001658 0.0474333185261238 0.135805255492947
"160" 1.961356028658e-16 0.107999335038799 -1 14.858 -0.410457362958191 -0.108153207489679 0.444052180202809
"375" 2.200053086934e-16 0.108370816600624 -1 14.4364 0.0367434334871103 -0.0887892494835796 0.10013230692003
"582" 2.344029923682e-16 0.108780490153685 1 16.5174 -0.339890205497876 -0.287671838441513 0.464981028197668
"449" 2.248881919194e-16 0.111885348536986 -1 15.6502 -0.102482592805875 -0.165669928047116 0.212461379905083
"20" 1.614978869634e-16 0.116486214874189 -1 13.1003 0.408631014556579 0.0990701955111084 0.40103751678855
"481" 2.269756755408e-16 0.117221307880844 1 15.0783 0.292915887929404 0.0373574385933157 0.276600713316371
"35" 1.71149966853e-16 0.118647972533971 -1 15.625 0.252745183245358 0.0147626770768657 0.235084058447781
"71" 1.822225454322e-16 0.119609940158632 -1 15.4708 0.0337096331182945 0.137514223889767 0.128989840226145
"745" 2.48474977653e-16 0.119834748234577 1 14.184 -0.0655468826811829 0.0854341626684162 0.112678183687808
"495" 2.27627688069e-16 0.120423441710391 1 16.1026 0.473998815476484 0.129580922846183 0.471810880773591
"433" 2.24191975152e-16 0.120585277725874 -1 14.4006 0.0455836029133481 0.144746401602753 0.138067985214801
"514" 2.29126710858e-16 0.120631735580993 1 17.2057 0.302067436471495 0.279951058607028 0.392411797561501
"327" 2.146728968736e-16 0.121405494862059 -1 16.9988 -0.155478238069062 -0.203113687195563 0.274244936138901
"208" 2.021758010376e-16 0.121649844599456 -1 16.2239 0.101574549040246 -0.0678999184781317 0.114128823370544
"419" 2.234105582784e-16 0.122041203545281 -1 16.7644 -0.0414014935502146 0.100363652440707 0.108388186688291
"90" 1.860446889564e-16 0.123169143934104 -1 17.6475 -0.30363290371616 -0.0366957875331971 0.324658699551423
"944" 3.045099759132e-16 0.126269634000053 1 16.5144 0.080830133556418 -0.0834497136907328 0.112366267187812
"144" 1.942005655356e-16 0.131489081716228 -1 16.4094 -0.184045372053839 0.034639825137241 0.203322765364117
"249" 2.065101498408e-16 0.132970409511231 -1 13.9298 0.357566682398519 0.055682524236732 0.342968041086348
"476" 2.269219758162e-16 0.134768512701565 1 17.7109 -0.23650842609406 -0.259172239378979 0.369901394227651
"738" 2.47854044205e-16 0.135608085003908 1 16.5911 0.134336313365 0.206533676581151 0.228941295635488
"499" 2.27809495827e-16 0.137894388826177 1 13.9401 -0.0561478631844289 -0.167253185181347 0.19158527662576
"859" 2.622118986936e-16 0.138484206259367 1 14.8378 0.109949898926044 -0.0803149549543884 0.128750231066438
"913" 2.729434499934e-16 0.142868341783237 1 14.7197 0.357940162838731 0.0459848147461385 0.342169197702411
"250" 2.06593405479e-16 0.144024426089566 -1 17.6714 0.116898733039922 0.205758108032617 0.219877613432816
"833" 2.577514511406e-16 0.144933612565534 1 16.7971 0.279226184136281 0.00244067897508641 0.261602364424649
"209" 2.023800349932e-16 0.148627723451348 -1 16.4838 -0.0620858883658441 -0.181111956873196 0.20666203574214
"464" 2.258889123756e-16 0.150078109395658 -1 16.9413 0.325568831143672 0.0217189464626553 0.308090856937227
"355" 2.17191080157e-16 0.153709981966966 -1 17.3512 -0.132302308750734 0.0841198929704353 0.167546477320453
"213" 2.027398912044e-16 0.154763320843272 -1 16.2292 0.0698871127411846 -0.117700178098012 0.137499988675844
"453" 2.2514508855e-16 0.155083631381991 -1 15.1329 -0.395687097616445 -0.0533017138206459 0.418152584846194
"244" 2.06162705817e-16 0.155698462561323 -1 14.6514 -0.0592591985295303 -0.186690690087248 0.21077025562352
"934" 2.840112970338e-16 0.157380317492325 1 16.9851 0.321234708738472 0.0121353207020032 0.303526375606109
"397" 2.211949990314e-16 0.161463471926307 -1 14.4249 -0.0329407308109593 -0.178584779448329 0.194806617774839
"698" 2.45158849518e-16 0.163446184543186 1 15.09 0.148849782976317 0.242010284133054 0.266921666610324
"572" 2.336137003992e-16 0.164493018592321 1 16.4011 -0.0504960662439508 0.138008307329039 0.145474397820874
"115" 1.897664331162e-16 0.165287122685805 -1 14.2994 -0.406916781328363 -0.049019398732472 0.428652356183612
"668" 2.419591950162e-16 0.167175753827172 1 17.6034 -0.132025916393561 0.0977266731376927 0.173793729923988
"665" 2.418196794372e-16 0.169621542476948 1 15.6043 0.208343807828457 0.279534831648397 0.330523778113415
"11" 1.57965987696e-16 0.171116862719177 -1 16.7864 0.265494397539503 -0.0309697293048258 0.251061166458851
"312" 2.129222599254e-16 0.17424711158934 -1 17.2588 0.188796218852359 0.273857895176544 0.314868376867788
"817" 2.5595356362e-16 0.178610670122347 1 16.2179 0.131345131584055 -0.109153032661868 0.164298158434045
"919" 2.757758593056e-16 0.178648025658735 1 16.1002 -0.304469084967127 0.01832333428072 0.322308957160262
"556" 2.320839550158e-16 0.179410470026478 1 16.0537 -0.00356604115825229 0.177651136842806 0.169473862118991
"36" 1.72286994516e-16 0.180476294155234 -1 15.3864 0.210728448945096 -0.0691857183120296 0.208439187059696
"318" 2.132894078916e-16 0.180939163078884 -1 16.6907 0.0275636407906627 -0.166170022097137 0.175964901281106
"780" 2.5174865157e-16 0.181075711431285 1 15.5879 0.0422105855217494 -0.15858808406174 0.169882029781591
"365" 2.188266045996e-16 0.181271236649649 -1 14.7454 0.21002106768752 0.292064369344912 0.341777065300185
"679" 2.430386016108e-16 0.182435367007028 1 14.0384 0.344604754081246 -0.000595878269249419 0.327041612992613
"651" 2.407454256828e-16 0.184378308455734 1 17.4467 0.0462528932995931 0.208870139029422 0.201382475426843
"431" 2.24134937424e-16 0.184604291723325 -1 15.5883 -0.216747129486528 -0.298577314360079 0.387166863794417
"950" 3.217301197056e-16 0.186003151160892 1 15.7757 0.215525423650766 -0.072182828732197 0.214014907728296
"854" 2.612742438162e-16 0.186542651339108 1 16.5065 -0.0709799552035645 0.149256031140414 0.16551121854323
"517" 2.294566546698e-16 0.187280770106043 1 17.1077 -0.143670175300751 0.111688633649739 0.191011079224432
"149" 1.948301194584e-16 0.18761789990786 -1 14.0771 -0.258899132848328 0.0513039244860479 0.279756824851782
"643" 2.39820312624e-16 0.189978381895972 1 16.3048 0.23039913100895 -0.0683187539107325 0.226475924305091
"4" 1.484242563654e-16 0.192060489715499 -1 13.4977 -0.00499199486568815 0.189545367790602 0.181453019441104
"371" 2.196136928382e-16 0.193544154521434 -1 16.6861 0.127843553698538 0.261028315794582 0.274561584372514
"789" 2.530587044772e-16 0.196199862344583 1 14.0985 -0.0310030222692916 0.179976391235952 0.177283702168361
"865" 2.625452453244e-16 0.198914636609124 1 17.4724 -0.41893234299208 -0.0217352650101163 0.437769087102648
"921" 2.763545329824e-16 0.19915234735242 1 13.0918 0.248426659901973 0.330177751885348 0.395028582060196
"923" 2.776192149696e-16 0.202096460005514 1 15.1553 0.378074216809487 -0.00261293194513787 0.360558783474285
"380" 2.20480309818e-16 0.214998297935706 -1 15.5349 0.0736839276151417 -0.175913603334736 0.193694012895497
"752" 2.491815001008e-16 0.215797200495641 1 17.5297 0.0860952753299081 0.261273776200857 0.260874573743291
"910" 2.716698558612e-16 0.219783426673262 1 13.7346 -0.147433313824445 -0.297218312601677 0.348372582703815
"549" 2.316010139802e-16 0.22403767740335 1 13.7839 -0.222172147794106 0.107065015802238 0.258965670602153
"223" 2.036042072304e-16 0.229735013546062 -1 17.0232 0.311735405845141 0.394111423256708 0.484103690959886
"155" 1.954534834914e-16 0.230400427584612 -1 15.0772 0.0171701875680932 -0.221091234286466 0.230611198946578
"895" 2.67240876282e-16 0.231478628783743 1 16.1673 0.148309326778275 -0.153063219088737 0.208534778437819
"938" 2.874957188742e-16 0.232458867243632 1 17.4487 -0.161128712486017 0.147651107551682 0.225980341433072
"807" 2.550127975938e-16 0.233192067068018 1 16.7177 0.259060234599994 -0.0964141232304128 0.263566293365606
"313" 2.130245389422e-16 0.242168681483551 -1 14.7969 0.194892904008355 -0.139201634184197 0.231318604046826
"685" 2.436832575684e-16 0.242600225900069 1 16.7549 0.266921385999741 0.383356744599458 0.449283823647005
"344" 2.162366380392e-16 0.24266855432315 -1 16.7938 -0.0116596970452609 -0.248547496731015 0.259733748896101
"308" 2.127827443464e-16 0.24409489715887 -1 16.9705 -0.341817345905262 0.0640663921469662 0.363651212600309
"899" 2.692428033114e-16 0.245655863687328 1 17.1837 0.100991300500586 0.298971844717952 0.301192537662064
"84" 1.854122831472e-16 0.248854235184309 -1 16.3764 0.0719203684510293 0.286849726171443 0.282577214600936
"151" 1.95064654707e-16 0.249827172248599 -1 16.7301 0.415473348040096 -0.0306191295774403 0.399773852461489
"417" 2.232645287316e-16 0.255906067140501 -1 14.4847 0.430039677659748 -0.0290199714423001 0.414117274646319
"170" 1.968487365048e-16 0.258843391749253 -1 15.179 -0.132183476717931 0.189279688619909 0.234061376715152
"83" 1.848990084108e-16 0.261518383734621 -1 15.5609 -0.214641430948436 0.148501234714378 0.270753812818253
"41" 1.738108740876e-16 0.262818781432897 -1 16.0218 0.252135662352229 -0.129679639590051 0.272630216178308
"747" 2.488292273148e-16 0.268761980282971 1 17.4381 0.0485098075648239 -0.242924656825142 0.254314751728697
"945" 3.051694746432e-16 0.270381344106307 1 15.0834 -0.0827529009317597 0.226861888576212 0.239442104005486
"948" 3.148431057198e-16 0.270863023813541 1 17.336 0.110746518065854 -0.212228356678967 0.240470443087098
"114" 1.895891300424e-16 0.271621481668007 -1 15.5687 0.492871570020088 -0.0116197095582071 0.475621957463361
"3" 1.479298429686e-16 0.274079513098047 -1 16.9835 -0.368331403703953 0.0800686714322317 0.392444384584494
"827" 2.56994502156e-16 0.275714257534505 1 13.1706 -0.074758261841746 0.23640586558961 0.245009520616781
"104" 1.880468752482e-16 0.278264842536994 -1 16.706 0.454436234120769 -0.0385148892953691 0.439350312395731
"759" 2.495581759602e-16 0.278494630019263 1 16.2366 0.183232907501626 0.375137809418289 0.401337189574471
"191" 2.002181106552e-16 0.281879582953989 -1 14.7621 0.198399974873731 -0.177050742675487 0.259718655610961
"199" 2.006702642808e-16 0.28373689752671 -1 16.7455 -0.27806232040363 0.137291449441204 0.322199733024772
"751" 2.491464348612e-16 0.284554000734355 1 13.4968 -0.20116230779765 -0.390279906964843 0.455794588069559
"243" 2.061584279874e-16 0.285566982100665 -1 17.1844 0.196981996516647 0.389453024038891 0.420100739511389
"882" 2.656815425772e-16 0.286440672935618 1 15.9972 0.31690575343804 -0.119161765197585 0.32568569138313
"929" 2.81022779349e-16 0.288864599454064 1 16.7588 0.206155986761269 -0.179946198558734 0.267217979071376
"483" 2.27085181497e-16 0.289258062524197 1 15.489 0.226153377840344 -0.169801584316336 0.27495566944938
"940" 2.891309516466e-16 0.293463669771468 1 16.3121 0.153847939894191 -0.212108236906857 0.260095545387697
"46" 1.761010360902e-16 0.297250372084233 -1 14.3318 -0.0689617861616713 -0.333306745413255 0.353614717252087
"463" 2.25887065131e-16 0.297506115110923 -1 17.1039 0.24774909186928 -0.166666590908887 0.289749953922731
"358" 2.173608322134e-16 0.298112933764876 -1 13.3356 0.160289159652398 0.382658780622338 0.399448547172444
"767" 2.503165832958e-16 0.300481912472569 1 16.4801 0.020975769209301 0.311613547011302 0.302111784811989
"935" 2.844045008712e-16 0.300668892300913 1 16.7842 0.369526355793595 -0.105655821587751 0.370180090900485
"485" 2.27126177364e-16 0.30265128564403 1 15.1576 -0.120443033238261 0.239259296483068 0.268084644052277
"924" 2.785635458538e-16 0.310348678589714 1 17.5155 -0.0484890853958841 0.284871308044514 0.283200130006089
"518" 2.295377065776e-16 0.314451582524844 1 16.3039 0.410613467484817 -0.0977822578220829 0.407282717965472
"911" 2.718758074302e-16 0.315636640101441 1 13.8431 0.114582365404208 -0.254965181141888 0.28166370049478
"856" 2.614958483526e-16 0.323775117994479 1 16.2627 0.177459056974225 -0.229966986385325 0.28787215603791
"947" 3.066579000816e-16 0.326408536350421 1 15.5209 -0.00354100439441935 0.324611733349895 0.315808880058129
"381" 2.205006295086e-16 0.327440347069088 -1 14.1821 -0.195117447930927 0.224688949675539 0.302650930243025
"89" 1.860112441068e-16 0.338042993497934 -1 15.2263 -0.0469855212316179 -0.362504566927139 0.377608949462854
"147" 1.947839707512e-16 0.339690670324991 -1 14.9248 -0.100556177262611 -0.392381580872515 0.41894329842413
"813" 2.555331696384e-16 0.340114158994856 1 17.6168 0.102748553337275 0.394323596875675 0.39408661589872
"907" 2.708398272876e-16 0.342830880836865 1 17.5396 0.301991513076271 -0.183391833028949 0.343547996558788
"561" 2.32437815784e-16 0.343431050096567 1 17.1952 -0.267833310165659 0.20235536706513 0.344566703491307
"399" 2.214059089938e-16 0.353380496982784 -1 17.5673 0.400796588133043 -0.141870915244498 0.411906511325818
"343" 2.162221517526e-16 0.35368242978708 -1 15.4293 0.313352423589941 -0.188252830368508 0.355686072275016
"873" 2.63681365569e-16 0.355087402017375 1 15.3024 -0.364054050338102 0.1633026597822 0.411582851693928
"364" 2.187457795464e-16 0.3622172403589 -1 15.1439 0.0890722025003615 -0.314972711313651 0.33224428504048
"883" 2.658499010982e-16 0.370487302704925 1 15.9585 -0.242358466053527 0.242826666918031 0.349389362496662
"128" 1.918733614176e-16 0.375867447265694 -1 14.8977 0.474058442757014 -0.125743621607632 0.475963437700116
"272" 2.08392038379e-16 0.377269213280428 -1 16.7752 -0.453864099809545 0.138149999128914 0.488811872161943
"837" 2.583781207692e-16 0.378342965146161 1 12.9728 0.416444350626414 -0.158578943931841 0.43271057818115
"897" 2.68890109224e-16 0.382407322787269 1 15.0588 0.407974191406768 -0.16710538522761 0.428363074887815
"31" 1.694702381712e-16 0.388333217482244 -1 16.7782 -0.0108511111731146 -0.393735858993964 0.404266023037543
"694" 2.445166565532e-16 0.389455286900647 1 15.3642 0.198418403534501 -0.284579659050393 0.345175692779585
"349" 2.168727059298e-16 0.397606832769178 -1 14.8351 0.480561279117439 -0.144048742032165 0.487653114830875
"852" 2.606435880282e-16 0.40053042989523 1 16.9241 -0.171957890885637 0.309958136883826 0.35530415375441
"847" 2.599272784248e-16 0.401352188964414 1 14.0533 -0.0837894731073506 0.357241355817186 0.362235716492396
"654" 2.409655070526e-16 0.401529623724602 1 16.36 -0.0262826782756527 0.387722845052808 0.38075466493937
"812" 2.553054400278e-16 0.40287633154489 1 14.5917 -0.259010547857206 0.266429454740231 0.377600848528166
"943" 3.024343211388e-16 0.405634620489956 1 17.4141 0.369060567432968 -0.210830827563772 0.414722381727348
"346" 2.16403246539e-16 0.405850997170129 -1 15.3468 -0.257032014064033 0.270445714832048 0.378907695550221
"520" 2.29603267557e-16 0.415471495228814 1 17.515 -0.115883440336745 0.354443371874299 0.369895096627706
"840" 2.591992696056e-16 0.419307538663518 1 15.9366 0.0224007429354761 0.431149132041018 0.421655807170784
"871" 2.636201796426e-16 0.423975720601456 1 16.6222 0.394902944776354 -0.21554755664073 0.439229285313573
"167" 1.966537387722e-16 0.431839186763374 -1 17.3993 -0.122427792662965 0.36735677220556 0.384303191208337
"21" 1.623834625062e-16 0.457894384015083 -1 15.5962 0.08251311807519 -0.41407329288868 0.428519419036934
"564" 2.327018745384e-16 0.461281643112406 1 14.5793 -0.293433417909447 0.30667496059319 0.430253047966956
"266" 2.077750262748e-16 0.474393235446906 -1 15.8573 -0.411890412013456 0.257359246254627 0.495973186852173
"604" 2.360297667048e-16 0.482332787708552 1 16.2573 -0.218422922952609 0.367246817267847 0.428640016365724
"159" 1.957810939416e-16 0.483365629277259 -1 16.3057 -0.0112597551517541 -0.488950858987568 0.499311839395156
"120" 1.909291925724e-16 0.493030360942578 -1 17.0359 0.015708280497228 -0.48440102649682 0.493924431886118
"797" 2.54209537863e-16 0.495982075528895 1 17.1791 -0.119685455969081 0.432922671647714 0.445141053763225
