"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag" "lgm_tot_p50"
"3066" 8 229.42899 8.016031 15.7572 0.034364 10302.17 0 10.26092
"3067" 8 228.19555 7.341987 16.4601 0.048219 14455.591 1 10.36273
"3068" 8 228.16589 7.250245 16.6872 0.044939 13472.232 1 9.749324
"3069" 8 229.09938 8.047517 16.7112 0.04403 13199.778 1 10.05818
"3070" 8 229.63809 6.049352 15.1597 0.045399 13610.167 1 10.83105
"3071" 8 229.93281 7.754345 17.2429 0.034628 10381.267 0 9.418429
"3072" 8 228.12886 7.115142 16.5033 0.044818 13436.128 1 10.17847
"3073" 8 228.21115 7.424379 15.1281 0.045702 13701.058 1 NA
"3074" 8 230.0933 7.56558 15.6992 0.04548 13634.585 1 10.52617
"3075" 8 228.60864 7.891428 14.5337 0.042983 12885.895 1 10.90341
"3076" 8 228.29499 7.587357 17.8888 0.033424 10020.116 0 9.10457
"3077" 8 229.80466 6.130622 14.7658 0.044992 13488.166 1 11.01752
"3078" 8 228.20943 7.439429 18.0326 0.048448 14524.345 1 10.06548
"3079" 8 228.18261 7.393013 16.047 0.041207 12353.662 1 10.35845
"3080" 8 228.19583 7.426118 15.7359 0.043949 13175.66 1 10.48376
"3081" 8 228.23551 7.508607 15.7954 0.032429 9721.916 0 10.16867
"3082" 8 228.19789 7.434398 13.9971 0.045763 13719.402 1 NA
"3083" 8 228.21023 7.473692 16.3915 0.043364 13000.077 1 10.24235
"3084" 8 228.29734 7.621972 15.5002 0.043808 13133.236 1 10.5819
"3085" 8 228.19658 7.453742 15.9414 0.0428 12831.138 1 10.55961
"3086" 8 229.38194 8.075551 16.252 0.037373 11204.251 0 9.736878
"3087" 8 228.18043 7.447224 15.1572 0.044051 13206.041 1 10.89194
"3088" 8 228.17159 7.430609 17.281 0.042722 12807.697 1 9.603985
"3089" 8 228.47801 6.162067 17.7305 0.032666 9792.945 0 8.447273
"3090" 8 228.18616 7.466762 17.0957 0.047881 14354.222 1 10.01374
"3091" 8 228.28467 7.639779 17.7643 0.044064 13210.007 1 9.636453
"3092" 8 229.04948 8.094988 14.9656 0.033845 10146.476 0 10.95707
"3093" 8 230.284 7.185251 17.153 0.042412 12714.678 1 9.3922
"3094" 8 229.08992 8.101309 15.1061 0.030944 9276.919 1 10.45565
"3095" 8 228.36443 7.751045 21.9587 0.032826 9840.9 0 10.47255
"3096" 8 229.95684 7.812814 15.5729 0.04254 12753.141 1 10.60084
"3097" 8 228.16525 7.462613 17.6004 0.042673 12793.107 1 9.611177
"3098" 8 230.12952 6.387138 17.2663 0.033555 10059.437 0 8.950515
"3099" 8 228.59538 6.052318 16.093 0.023837 7146.255 1 9.6817
"3100" 8 230.25267 7.374124 15.841 0.046626 13978.036 1 10.40766
"3101" 8 228.18137 7.504716 16.2891 0.047747 14314.179 1 10.38414
"3102" 8 229.51867 5.929382 16.7596 0.034926 10470.422 0 9.956528
"3103" 8 228.2711 7.656774 17.5856 0.044281 13274.978 1 9.085608
"3104" 8 228.14306 7.431535 15.0197 0.04315 12936.111 1 10.83645
"3105" 8 229.01533 8.11392 17.7358 0.034562 10361.571 0 8.895581
"3106" 8 228.09845 7.307858 14.4817 0.046576 13963.125 1 11.14674
"3107" 8 228.1134 7.362328 16.5453 0.045553 13656.305 1 10.11511
"3108" 8 228.0904 7.303363 15.5946 0.046785 14025.691 1 NA
"3109" 8 228.58128 6.041745 16.4179 0.02516 7542.886 1 9.693663
"3110" 8 228.21823 7.601418 17.0726 0.044187 13246.998 1 9.947329
"3111" 8 228.04579 6.920575 15.0154 0.045026 13498.368 1 10.86613
"3112" 8 229.09599 5.86483 15.3992 0.034582 10367.57 0 9.829329
"3113" 8 230.07388 7.734585 15.5786 0.048269 14470.544 1 10.62391
"3114" 8 228.30445 6.269863 17.4251 0.034227 10261.008 0 9.003084
"3115" 8 228.18298 7.560391 14.8299 0.045892 13758.102 1 11.1508
"3116" 8 228.14618 7.492781 15.623 0.043036 12901.757 1 10.37349
"3117" 8 228.51014 7.932633 17.1808 0.04491 13463.541 1 9.683432
"3118" 8 228.10908 7.416233 16.4433 0.048452 14525.448 1 10.30463
"3119" 8 228.1968 6.407692 15.7686 0.044338 13292.165 1 10.37318
"3120" 8 228.03741 6.855217 17.8476 0.044415 13315.222 1 8.722152
"3121" 8 228.76047 5.928103 15.8337 0.034843 10445.618 0 10.39672
"3122" 8 228.04806 7.237237 15.6826 0.046506 13942.286 1 10.54217
"3123" 8 228.55694 6.028977 15.64 0.048186 14445.835 1 10.82313
"3124" 8 228.0189 7.025854 17.0749 0.044605 13372.096 1 9.44861
"3125" 8 229.51718 8.118441 16.8147 0.032157 9640.576 0 8.579357
"3126" 8 229.51713 8.119741 20.1834 0.031943 9576.387 0 7.798208
"3127" 8 230.02046 7.824959 15.9637 0.048589 14566.679 1 10.48395
"3128" 8 230.15854 7.659694 16.1587 0.045461 13628.724 1 10.34717
"3129" 8 230.30811 7.371913 15.6095 0.04286 12849.132 1 10.45354
"3130" 8 228.01078 6.931647 16.3605 0.046538 13951.825 1 9.888989
"3131" 8 229.80898 8.004162 15.2332 0.032178 9646.848 0 10.38855
"3132" 8 228.17269 7.605979 16.7245 0.048527 14547.927 1 9.363403
"3133" 8 229.97953 7.884901 17.1709 0.043685 13096.446 1 9.83134
"3134" 8 230.26942 7.500928 16.7111 0.043417 13016.137 1 10.02764
"3135" 8 230.32288 7.368163 15.835 0.046879 14053.923 1 NA
"3136" 8 228.64249 5.950413 16.347 0.035113 10526.634 0 9.970022
"3137" 8 229.48928 8.148157 16.9801 0.034825 10440.389 0 9.787555
"3138" 8 228.13538 7.557292 16.0113 0.048561 14558.138 1 10.49011
"3139" 8 230.35246 7.27401 16.802 0.047063 14108.995 1 10.34858
"3140" 8 230.12445 7.7433 16.7031 0.043426 13018.664 1 10.10159
"3141" 8 229.3747 8.177601 16.612 0.033297 9982.261 0 9.566684
"3142" 8 228.01578 7.250743 15.6321 0.045518 13646.082 1 10.30616
"3143" 8 228.27209 6.224125 17.0144 0.04823 14459.071 1 9.572996
"3144" 8 230.36544 7.28388 16.0048 0.044011 13194.124 1 10.2679
"3145" 8 228.08626 7.547993 16.4741 0.04672 14006.343 1 10.2472
"3146" 8 230.26401 7.609677 16.7027 0.044576 13363.588 1 10.153
"3147" 8 227.96726 6.809429 16.9902 0.045316 13585.383 1 10.42642
"3148" 8 228.12656 7.635635 17.2719 0.046689 13997.082 1 9.854757
"3149" 8 228.31654 6.127383 16.4225 0.033917 10168.154 0 9.761909
"3150" 8 229.17493 8.237655 16.1181 0.034001 10193.135 0 10.01648
"3151" 8 230.024 7.922222 16.7073 0.043915 13165.371 1 9.973391
"3152" 8 228.0046 7.38955 15.9481 0.042145 12634.717 1 10.39864
"3153" 8 228.29005 7.864754 14.0336 0.046346 13894.301 1 11.09641
"3154" 8 227.94303 7.112988 17.4124 0.042029 12599.845 1 9.560751
"3155" 8 228.13326 7.672612 17.1027 0.034472 10334.425 0 8.719225
"3156" 8 228.91884 8.217681 17.0357 0.032958 9880.578 0 9.063142
"3157" 8 227.93119 7.091799 17.5128 0.041998 12590.744 1 9.633223
"3158" 8 229.46207 8.228901 14.5906 0.035609 10675.451 0 10.84134
"3159" 8 230.28574 7.631625 17.0641 0.048739 14611.441 1 9.950829
"3160" 8 227.92548 7.10643 14.3042 0.042653 12787.111 1 11.2771
"3161" 8 227.93479 7.199024 17.5582 0.045809 13733.325 1 9.811646
"3162" 8 227.94017 7.25295 17.0213 0.044034 13201.175 1 9.92235
"3163" 8 228.04687 7.564293 15.5664 0.045665 13689.972 1 10.76348
"3164" 8 230.3542 6.484784 14.9461 0.033261 9971.493 0 10.41371
"3165" 8 229.29942 5.73917 15.3504 0.046892 14057.877 1 10.65884
"3166" 8 230.10621 7.887802 16.5402 0.033655 10089.626 0 9.829486
"3167" 8 227.90941 6.977632 15.7408 0.045204 13551.851 1 10.51784
"3168" 8 229.76411 8.138726 13.9272 0.033779 10126.743 0 11.12346
"3169" 8 230.18566 7.805788 15.6716 0.043043 12904.009 1 10.55696
"3170" 8 228.10034 7.693525 15.9255 0.044988 13487.039 1 10.51177
"3171" 8 227.89854 6.914409 15.5982 0.043982 13185.484 1 10.52945
"3172" 8 229.11883 5.718803 16.2847 0.034309 10285.723 0 9.409643
"3173" 8 228.02349 7.562098 16.8943 0.044654 13386.998 1 10.06127
"3174" 8 229.97759 8.023654 17.3714 0.036261 10870.735 0 9.136971
"3175" 8 228.14269 7.761733 14.3416 0.045446 13624.479 1 11.03786
"3176" 8 228.77928 8.223533 16.4086 0.033417 10018.039 0 9.539905
"3177" 8 228.23962 7.881672 15.6907 0.043827 13139.028 1 NA
"3178" 8 228.36595 8.000413 15.6203 0.044184 13246.066 1 10.5511
"3179" 8 229.53753 8.2475 15.0588 0.035913 10766.45 0 10.23834
"3180" 8 227.9888 7.518576 15.1677 0.031851 9548.555 0 10.41448
"3181" 8 230.11702 7.919619 17.1857 0.047378 14203.588 1 10.0218
"3182" 8 228.76099 5.774324 16.9449 0.03297 9884.043 0 9.358059
"3183" 8 228.27115 7.92901 17.3526 0.034395 10311.359 0 9.162336
"3184" 8 228.9493 5.720339 17.6046 0.033107 9925.1 0 9.380053
"3185" 8 228.71252 8.218274 16.2921 0.046508 13942.604 1 10.36487
"3186" 8 228.09425 7.727004 14.8032 0.031851 9548.809 0 10.72342
"3187" 8 228.92933 8.286131 16.574 0.034054 10209.252 0 9.846138
"3188" 8 230.30173 7.710005 17.4889 0.043174 12943.105 1 9.699468
"3189" 8 229.95582 8.073133 17.632 0.042448 12725.65 1 9.261851
"3190" 8 228.57502 8.166105 17.5099 0.033097 9922.243 0 9.309733
"3191" 8 227.88076 7.251975 13.2555 0.044832 13440.355 1 11.57657
"3192" 8 227.88493 7.280136 17.4446 0.0465 13940.277 1 9.845213
"3193" 8 230.39475 7.576413 14.5748 0.047511 14243.43 1 11.07678
"3194" 8 228.91122 8.300754 14.1353 0.03394 10174.833 0 11.17926
"3195" 8 227.86343 7.176609 16.8316 0.044161 13239.033 1 10.04294
"3196" 8 228.83022 5.72044 15.7927 0.043248 12965.328 1 10.46937
"3197" 8 230.34891 7.678181 17.121 0.039144 11735.094 0 9.773479
"3198" 8 227.86921 7.26225 16.8039 0.046383 13905.355 1 10.2349
"3199" 8 228.40082 8.085745 14.2515 0.032867 9853.312 0 10.80291
"3200" 8 230.14026 7.953369 14.6693 0.043381 13005.171 1 10.82013
"3201" 8 229.54267 5.708557 17.6393 0.045469 13631.167 1 9.394263
"3202" 8 230.4508 7.482346 15.9873 0.04497 13481.67 1 NA
"3203" 8 227.86861 7.283798 16.1808 0.044689 13397.419 1 10.3038
"3204" 8 228.89313 8.310896 16.0566 0.034725 10410.203 0 10.05386
"3205" 8 227.92927 7.493763 14.9327 0.044866 13450.602 1 10.96002
"3206" 8 229.97306 8.099229 14.1854 0.03344 10025.033 0 10.97778
"3207" 8 230.32349 7.73942 16.6322 0.048068 14410.43 1 10.08312
"3208" 8 227.8632 6.714113 15.4845 0.035039 10504.557 0 10.37533
"3209" 8 230.38841 7.64221 16.7856 0.045839 13742.273 1 10.11595
"3210" 8 228.10175 7.816967 16.8359 0.045133 13530.458 1 10.205
"3211" 8 230.44911 7.522846 15.8969 0.047434 14220.248 1 10.56735
"3212" 8 227.98811 7.648606 17.4306 0.044371 13301.989 1 9.516326
"3213" 8 227.84788 7.273816 15.4886 0.042483 12735.993 1 10.74546
"3214" 8 228.30905 8.046401 14.8219 0.033151 9938.432 0 10.41008
"3215" 8 230.2265 7.894192 17.0273 0.04314 12932.99 1 9.939192
"3216" 8 228.92943 8.340928 15.5125 0.034477 10335.93 0 10.21111
"3217" 8 227.87479 7.407523 16.9421 0.042379 12705.007 1 9.989549
"3218" 8 227.96559 7.632868 17.0989 0.045907 13762.497 1 9.835081
"3219" 8 230.35884 7.728438 16.4012 0.04515 13535.504 1 10.31945
"3220" 8 230.16765 7.971932 16.848 0.048627 14577.912 1 9.596894
"3221" 8 229.5522 8.331573 15.9975 0.034798 10432.25 0 9.904396
"3222" 8 230.1975 7.948887 16.0311 0.045242 13563.18 1 10.70842
"3223" 8 227.80294 7.108457 17.5351 0.032405 9714.658 0 8.816245
"3224" 8 227.92754 6.419994 16.5748 0.03192 9569.375 0 9.166859
"3225" 8 228.202 7.977563 16.9317 0.042116 12626.032 1 9.132348
"3226" 8 229.90625 8.188807 17.2784 0.042451 12726.628 1 9.593978
"3227" 8 230.57977 7.108357 19.2713 0.033954 10179.024 0 8.841727
"3228" 8 229.6298 8.318561 16.1219 0.033435 10023.57 0 10.15539
"3229" 8 230.49016 7.512895 16.5096 0.042502 12741.758 1 10.10457
"3230" 8 227.97369 7.690029 16.395 0.044836 13441.63 1 10.16327
"3231" 8 230.38516 7.725664 17.2374 0.046309 13883.062 1 9.930285
"3232" 8 227.83972 7.380728 14.7714 0.043977 13183.832 1 10.92278
"3233" 8 230.38151 7.740509 14.89 0.042457 12728.297 1 10.8517
"3234" 8 230.40083 7.710285 15.5778 0.041747 12515.541 1 10.6692
"3235" 8 228.18312 7.978452 16.8745 0.042341 12693.393 1 9.579226
"3236" 8 228.84169 8.357586 16.5278 0.034233 10262.804 0 9.895721
"3237" 8 229.57438 8.348603 16.5923 0.03505 10507.705 0 9.182485
"3238" 8 228.1008 7.895508 15.3521 0.033839 10144.824 0 10.24654
"3239" 8 230.40368 7.719303 14.3105 0.046289 13876.979 1 NA
"3240" 8 230.4018 7.725008 15.8344 0.041247 12365.656 1 NA
"3241" 8 227.85421 7.468709 16.3967 0.045609 13673.327 1 10.37548
"3242" 8 228.87438 5.63242 16.4426 0.032108 9625.697 0 9.719339
"3243" 8 227.77553 7.091524 17.6077 0.043363 13000.041 1 9.273138
"3244" 8 228.14692 6.050018 17.6309 0.035656 10689.313 0 8.806673
"3245" 8 227.96601 7.712408 14.986 0.04443 13319.815 1 10.86662
"3246" 8 230.1378 8.050971 17.6702 0.034035 10203.406 0 9.192533
"3247" 8 228.00738 6.219263 15.451 0.046187 13846.46 1 10.183
"3248" 8 230.40162 7.739095 15.7374 0.044086 13216.701 1 10.57139
"3249" 8 230.23889 7.954281 17.4361 0.033314 9987.415 0 9.535878
"3250" 8 230.37446 7.78358 16.7126 0.045312 13584.238 1 10.16325
"3251" 8 230.16934 8.031063 16.6123 0.042284 12676.373 1 10.02838
"3252" 8 228.82972 5.631058 16.6019 0.033358 10000.6 0 9.36869
"3253" 8 230.41566 7.731038 16.9519 0.047783 14325.022 1 10.15165
"3254" 8 228.58493 8.288726 14.5358 0.032882 9857.647 0 10.84774
"3255" 8 227.9882 7.772672 16.3991 0.043773 13122.668 1 10.25296
"3256" 8 230.42302 7.723532 14.9389 0.047352 14195.871 1 NA
"3257" 8 230.15511 8.051586 16.1778 0.033826 10140.762 0 10.08511
"3258" 8 230.5716 7.373905 17.0307 0.046506 13942.01 1 9.904939
"3259" 8 230.31126 6.11863 16.5905 0.045631 13679.98 1 9.952649
"3260" 8 229.95495 5.796763 15.3458 0.041267 12371.436 1 10.25345
"3261" 8 230.51936 7.539958 16.6956 0.043236 12961.8 1 9.924706
"3262" 8 230.50428 7.586372 15.9825 0.043497 13040.028 1 10.40948
"3263" 8 230.41752 7.753961 16.8091 0.044388 13307.059 1 10.10539
"3264" 8 228.64967 8.333943 13.7529 0.033417 10018.141 0 11.03279
"3265" 8 230.38253 7.814434 16.823 0.04533 13589.61 1 10.24305
"3266" 8 229.21411 8.439013 16.2461 0.034166 10242.757 0 10.20639
"3267" 8 230.3923 7.804277 15.3382 0.042246 12664.969 1 NA
"3268" 8 227.7723 6.692328 15.0843 0.039624 11879.087 1 10.58885
"3269" 8 228.21213 5.933352 16.6471 0.043166 12940.724 1 9.701484
"3270" 8 227.8167 7.489491 14.3357 0.045703 13701.361 1 11.12059
"3271" 8 227.75199 7.247736 17.5497 0.044248 13265.193 1 9.720705
"3272" 8 228.09422 7.960038 19.9164 0.045766 13720.419 1 NA
"3273" 8 230.48519 7.673542 15.3328 0.046104 13821.781 1 10.80895
"3274" 8 230.46605 7.708819 13.6152 0.044196 13249.574 1 11.36224
"3275" 8 230.51954 7.610854 15.7073 0.0448 13430.663 1 10.62281
"3276" 8 229.69942 5.636556 17.847 0.045438 13621.823 1 8.964313
"3277" 8 230.46225 7.728147 17.2261 0.048311 14483.178 1 9.782734
"3278" 8 230.23629 8.024245 17.749 0.048375 14502.328 1 9.220982
"3279" 8 229.9354 5.745576 17.7632 0.041505 12442.781 1 9.536958
"3280" 8 230.45993 7.735846 14.7284 0.04737 14201.127 1 NA
"3281" 8 227.9413 7.777685 17.6495 0.044595 13369.134 1 8.9332
"3282" 8 227.78758 7.46424 16.6303 0.045042 13503.363 1 10.15169
"3283" 8 230.26191 8.018287 15.7061 0.045013 13494.639 1 10.47789
"3284" 8 228.39902 5.755176 17.3344 0.042242 12663.857 1 9.819509
"3285" 8 228.81603 8.430947 17.2987 0.033352 9998.552 0 9.184121
"3286" 8 230.16771 8.114353 16.8239 0.043936 13171.666 1 10.00151
"3287" 8 230.43575 7.809168 17.4128 0.043888 13157.261 1 9.836178
"3288" 8 228.79497 5.577596 13.9611 0.032791 9830.611 0 10.99319
"3289" 8 227.88949 7.727531 17.083 0.044685 13396.118 1 9.30873
"3290" 8 229.71171 5.615699 17.5265 0.044835 13441.324 1 9.267647
"3291" 8 227.851 6.344173 14.9101 0.039792 11929.306 1 10.79334
"3292" 8 228.41891 5.73019 16.9275 0.033298 9982.384 0 9.854454
"3293" 8 230.54813 7.623848 16.7961 0.04832 14486.05 1 10.08712
"3294" 8 228.83686 8.44529 17.63 0.033017 9898.215 0 9.150474
"3295" 8 230.47803 7.763967 17.9266 0.046419 13916.105 1 9.404512
"3296" 8 229.35036 8.483911 15.9659 0.034326 10290.691 0 9.888465
"3297" 8 229.17252 5.512182 16.7711 0.047641 14282.383 1 10.1279
"3298" 8 229.54346 5.546117 17.8804 0.036379 10906.153 0 9.282791
"3299" 8 228.29522 8.2124 15.5669 0.032761 9821.39 0 9.741567
"3300" 8 228.16122 8.110754 15.8837 0.033985 10188.315 0 9.752161
"3301" 8 230.69633 6.818406 15.7776 0.034284 10278.034 0 10.23508
"3302" 8 228.0289 7.97587 16.5807 0.042963 12879.905 1 9.691864
"3303" 8 229.34441 5.500636 15.5221 0.047332 14189.786 1 10.1627
"3304" 8 230.71112 6.952508 17.5692 0.034115 10227.444 0 8.916117
"3305" 8 227.9324 7.856557 16.8432 0.045108 13522.975 1 9.603497
"3306" 8 230.28067 8.06128 16.5847 0.042217 12656.323 1 10.07812
"3307" 8 229.2086 8.517552 16.8817 0.030573 9165.597 1 8.68325
"3308" 8 228.32298 5.754207 15.492 0.04248 12735.133 1 10.48305
"3309" 8 230.58139 7.629613 16.8735 0.045208 13553.014 1 10.11619
"3310" 8 229.65037 5.5545 17.2763 0.04582 13736.529 1 9.281213
"3311" 8 230.5734 7.663225 16.5284 0.044302 13281.441 1 10.17479
"3312" 8 229.25504 5.474559 17.0756 0.046248 13864.898 1 10.1905
"3313" 8 227.66124 7.19889 17.5653 0.045975 13782.928 1 9.341222
"3314" 8 228.16155 5.862594 15.7624 0.043057 12908.032 1 10.43838
"3315" 8 230.23791 5.880835 17.4291 0.040366 12101.278 1 8.929262
"3316" 8 229.45227 8.510296 16.2988 0.030517 9148.718 1 9.550755
"3317" 8 228.28567 5.759503 15.3846 0.042203 12652.042 1 10.26432
"3318" 8 228.16559 5.853454 16.0097 0.043936 13171.535 1 NA
"3319" 8 228.37462 5.698765 16.4657 0.043081 12915.227 1 9.931292
"3320" 8 230.60023 7.635153 15.6951 0.040235 12062.063 1 10.12041
"3321" 8 230.5676 7.702832 17.2406 0.042504 12742.403 1 9.859468
"3322" 8 228.05756 5.953618 16.6203 0.043467 13030.95 1 9.489947
"3323" 8 227.73364 7.528132 17.5832 0.046732 14009.751 1 9.647745
"3324" 8 227.79195 7.672048 16.2904 0.043462 13029.667 1 10.23375
"3325" 8 229.84027 8.403559 17.5662 0.035268 10573.188 0 8.904132
"3326" 8 230.49716 7.841189 16.7189 0.045382 13605.109 1 10.15105
"3327" 8 230.37604 8.012134 17.3018 0.034664 10392.069 0 9.217133
"3328" 8 230.75314 7.033086 14.9895 0.034911 10465.962 0 10.50992
"3329" 8 227.76324 7.639104 15.952 0.045673 13692.322 1 10.44645
"3330" 8 230.63375 7.599931 15.8079 0.046361 13898.735 1 10.51011
"3331" 8 229.5885 5.500207 16.0643 0.045422 13617.182 1 10.1293
"3332" 9 230.76492 8.643161 16.0029 0.038425 11519.54 0 9.906353
"3333" 9 230.75433 8.651584 16.1896 0.038078 11415.56 0 NA
"3334" 9 230.73533 8.650253 15.0246 0.033411 10016.468 0 10.66253
"3335" 9 230.78477 8.63927 17.1308 0.035359 10600.392 0 9.589514
"3336" 9 230.74631 8.664601 16.5197 0.032083 9618.295 0 9.89157
"3337" 9 230.76903 8.612252 15.1325 0.03698 11086.292 0 10.64009
"3338" 9 230.77209 8.609218 13.1667 0.034124 10230.208 0 NA
"3339" 9 230.79527 8.634344 14.6013 0.03495 10477.857 0 NA
"3340" 9 230.77904 8.676481 15.3442 0.033789 10129.768 0 10.50623
"3341" 9 230.80167 8.622862 16.6121 0.028502 8544.802 1 9.761874
"3342" 9 230.73536 8.594759 17.4263 0.035009 10495.422 0 9.614847
"3343" 9 230.80831 8.645442 14.5786 0.035111 10526.058 0 10.84218
"3344" 9 230.70463 8.646043 16.7364 0.032719 9808.888 0 9.825323
"3345" 9 230.78959 8.595824 16.9614 0.032123 9630.296 0 9.746383
"3346" 9 230.72111 8.677664 15.651 0.037785 11327.703 0 10.40559
"3347" 9 230.81359 8.663173 15.6402 0.030755 9220.078 0 10.32977
"3348" 9 230.73747 8.573038 16.6293 0.033051 9908.512 0 9.966991
"3349" 9 230.69176 8.679241 16.1252 0.042014 12595.426 1 9.63352
"3350" 9 230.76073 8.561312 16.3044 0.031546 9457.259 0 10.02794
"3351" 9 230.83385 8.618041 14.5202 0.03576 10720.653 0 10.87844
"3352" 9 230.8126 8.573775 14.3893 0.034612 10376.378 0 10.71756
"3353" 9 230.71062 8.712081 16.3248 0.03017 9044.711 0 9.853483
"3354" 9 230.70505 8.560529 15.441 0.035009 10495.293 0 10.45848
"3355" 9 230.79793 8.552417 15.5724 0.034393 10310.807 0 10.3792
"3356" 9 230.66617 8.607447 16.9662 0.033816 10137.65 0 9.675943
"3357" 9 230.74544 8.541625 15.7972 0.03359 10070.164 0 10.27769
"3358" 9 230.69932 8.71861 14.5025 0.037272 11173.85 0 NA
"3359" 9 230.84124 8.580087 16.7212 0.03053 9152.604 0 9.797389
"3360" 9 230.86118 8.658128 17.6629 0.037676 11294.867 0 9.590976
"3361" 9 230.71995 8.744934 14.7099 0.03765 11287.216 0 10.88506
"3362" 9 230.8354 8.722818 15.4414 0.036201 10852.643 0 10.39431
"3363" 9 230.74935 8.755384 14.3333 0.029872 8955.385 0 10.74854
"3364" 9 230.65242 8.579882 15.4468 0.033482 10037.6 0 10.4195
"3365" 9 230.73261 8.521287 15.5504 0.038565 11561.502 0 10.06472
"3366" 9 230.70052 8.530004 16.4162 0.036452 10928.155 0 9.833858
"3367" 9 230.81652 8.748455 14.9289 0.033533 10052.821 0 10.68259
"3368" 9 230.62597 8.650733 17.3028 0.036667 10992.394 0 9.643292
"3369" 9 230.66341 8.540756 16.009 0.03661 10975.318 0 10.25932
"3370" 9 230.62577 8.677618 15.7359 0.034874 10454.842 0 10.35103
"3371" 9 230.79326 8.505347 14.8179 0.03587 10753.669 0 10.69363
"3372" 9 230.68428 8.503711 16.2894 0.033586 10068.764 0 10.07837
"3373" 9 230.60129 8.630108 17.3351 0.03539 10609.721 0 9.473102
"3374" 9 230.81404 8.783946 17.075 0.033259 9970.92 0 9.621573
"3375" 9 230.59307 8.645022 15.6314 0.036009 10795.374 0 10.42251
"3376" 9 230.87305 8.757963 17.0115 0.03921 11754.817 0 9.804305
"3377" 9 230.78044 8.807922 17.3247 0.038146 11435.955 0 8.545843
"3378" 9 230.75082 8.465479 15.7929 0.03907 11712.759 0 NA
"3379" 9 230.92381 8.561101 15.7761 0.029649 8888.646 0 10.11861
"3380" 9 230.7622 8.456607 15.8198 0.034311 10286.047 0 10.20648
"3381" 9 230.94386 8.648101 15.6091 0.030087 9019.877 0 10.23547
"3382" 9 230.8216 8.813142 15.7817 0.036971 11083.618 0 10.22678
"3383" 9 230.63235 8.778629 15.7419 0.031455 9429.987 0 10.19999
"3384" 9 230.57513 8.579889 14.9636 0.035954 10778.831 0 10.6406
"3385" 9 230.65468 8.47223 15.1718 0.031338 9394.926 0 10.43818
"3386" 9 230.91331 8.759089 14.4467 0.034282 10277.413 0 10.87457
"3387" 9 230.81186 8.829001 16.5035 0.03402 10198.984 0 9.89377
"3388" 9 230.56024 8.543432 17.6576 0.031994 9591.452 0 9.294869
"3389" 9 230.61155 8.803991 16.9455 0.03533 10591.778 0 9.638108
"3390" 9 230.90195 8.459641 16.5157 0.032313 9687.185 0 9.95516
"3391" 9 230.72993 8.400254 15.628 0.03181 9536.404 0 10.27351
"3392" 9 230.55289 8.767453 14.8761 0.035323 10589.62 0 10.70931
"3393" 9 230.53202 8.548374 15.7157 0.038683 11596.995 0 10.45095
"3394" 9 230.83495 8.40437 15.4342 0.032406 9715.212 0 10.35874
"3395" 9 230.92925 8.458057 15.9928 0.0305 9143.724 0 9.776395
"3396" 9 230.59906 8.444937 16.8087 0.034269 10273.483 0 9.623194
"3397" 9 230.9643 8.792967 17.0954 0.039633 11881.791 0 9.3021
"3398" 9 230.67546 8.368863 16.3327 0.032437 9724.395 0 10.29631
"3399" 9 231.03945 8.680632 16.084 0.03565 10687.736 0 9.881031
"3400" 9 230.96437 8.84241 15.7906 0.038327 11490.143 0 9.892728
"3401" 9 230.72836 8.348948 16.0481 0.031141 9335.966 0 9.23983
"3402" 9 230.99959 8.806707 16.7806 0.036705 11003.84 0 9.179937
"3403" 9 231.05243 8.544806 14.8265 0.037115 11126.74 0 10.71053
"3404" 9 231.03075 8.795942 15.5794 0.03595 10777.395 0 10.35137
"3405" 9 230.60355 8.353179 14.5903 0.033691 10100.383 0 NA
"3406" 9 230.93043 8.913983 14.9063 0.033217 9958.245 0 10.77987
"3407" 9 231.09054 8.636267 15.963 0.03265 9788.239 0 9.855245
"3408" 9 230.47016 8.811059 17.3218 0.038225 11459.534 0 9.080053
"3409" 9 230.42956 8.713998 17.5499 0.03331 9986.162 0 9.368488
"3410" 9 230.49352 8.851565 16.679 0.033869 10153.539 0 9.82946
"3411" 9 230.58972 8.334506 17.4378 0.038121 11428.337 0 9.545479
"3412" 9 230.48031 8.423782 13.199 0.03905 11707.006 0 11.40974
"3413" 9 230.9038 8.987024 14.7889 0.038076 11414.937 0 10.77812
"3414" 9 231.08457 8.833775 16.035 0.036536 10953.355 0 10.14548
"3415" 9 230.37436 8.69378 17.7738 0.047173 14142.116 1 9.468406
"3416" 9 231.12525 8.759649 16.675 0.033911 10166.244 0 9.888773
"3417" 9 231.13649 8.545058 15.8504 0.029652 8889.326 0 10.16452
"3418" 9 230.98684 8.9532 16.9225 0.03512 10528.666 0 9.808722
"3419" 9 230.94864 8.986446 15.0601 0.037176 11145.066 0 10.58887
"3420" 9 230.41012 8.441037 19.1694 0.040347 12095.684 1 10.15143
"3421" 9 230.53182 8.310516 15.833 0.034671 10394.032 0 10.2099
"3422" 9 230.46066 8.364415 15.2115 0.038376 11504.73 0 10.6462
"3423" 9 230.88936 9.018338 17.2744 0.038123 11429.135 0 9.805695
"3424" 9 230.53382 8.27517 17.6161 0.039371 11803.273 0 9.627063
"3425" 9 230.70452 8.207137 16.5749 0.036877 11055.539 0 9.7905
