"clusterID" "ra" "dec" "u" "g" "r" "i" "z" "zspec" "zerrx" "Vel" "Vel_err" "radp" "radmpc" "Voff" "Flag" "run" "camcol" "field" "DR12id" "DR12specObjID" "lgm_tot_p50" "sfr_tot_p50" "specsfr_tot_p50" "d4000_n"
"3062" 8 228.15707 7.114371 0 0 14.8613 0 0 0.045176 0 13543.478 0 1.030876 2.648705 2900.846 1 3909 3 218 "1237662263248814299" "2044641168523814912" 10.96652 -1.257776 -12.27632 1.836629
"3063" 8 229.8319 6.188558 0 0 15.1743 0 0 0.034388 0 10309.188 0 1.033789 2.656189 -333.444 0 3903 1 323 "1237662236412150285" "2065015404652161024" 10.41996 -1.145047 -11.60708 1.65497
"3064" 8 228.26234 7.474919 0 0 16.1109 0 0 0.046344 0 13893.732 0 1.034535 2.658107 3251.099 1 3909 4 218 "1237662263785685416" "2044806370145888256" 10.4288 -1.400988 -11.86517 1.975962
"3065" 8 229.1917 5.96479 0 0 16.6585 0 0 0.035092 0 10520.335 0 1.037543 2.665835 -122.297 0 3909 1 226 "1237662262175596723" "2046952627245180928" 9.528433 -0.4597344 -10.05 1.306352
"3066" 8 229.42899 8.016031 0 0 15.7572 0 0 0.034364 0 10302.17 0 1.041188 2.675202 -340.462 0 3903 5 319 "1237662238559371581" "2046989460884711424" 10.26092 -0.3196256 -10.63793 1.591515
"3067" 8 228.19555 7.341987 0 0 16.4601 0 0 0.048219 0 14455.591 0 1.043408 2.680903 3812.958 1 3909 4 218 "1237662263785685319" "2045895710150256640" 10.36273 -1.426621 -11.8478 1.70767
"3068" 8 228.16589 7.250245 0 0 16.6872 0 0 0.044939 0 13472.232 0 1.045824 2.687112 2829.6 1 3903 3 312 "1237662237485170837" "2045814621167708160" 9.749324 -0.2847586 -10.08222 1.247071
"3069" 8 229.09938 8.047517 0 0 16.7112 0 0 0.04403 0 13199.778 0 1.04901 2.695299 2557.146 1 3903 5 317 "1237662238559240460" "2045916600871184384" 10.05818 -1.927556 -12.04314 1.68769
"3070" 8 229.63809 6.049352 0 0 15.1597 0 0 0.045399 0 13610.167 0 1.051843 2.702578 2967.535 1 3910 5 129 "1237662268611690815" "2063938982751791104" 10.83105 0.511624 -10.35895 1.504512
"3071" 8 229.93281 7.754345 0 0 17.2429 0 0 0.034628 0 10381.267 0 1.053454 2.706717 -261.365 0 3894 1 175 "1237662197747745131" "2047001555512616960" 9.418429 -1.985247 -11.47976 1.490658
"3072" 8 228.12886 7.115142 0 0 16.5033 0 0 0.044818 0 13436.128 0 1.058796 2.720441 2793.496 1 3909 3 218 "1237662263248814123" "2044640893645907968" 10.17847 -0.3604303 -10.58726 1.526459
"3073" 8 228.21115 7.424379 0 0 15.1281 0 0 0.045702 0 13701.058 0 1.058842 2.72056 3058.426 1 3909 4 218 NA NA NA NA NA NA
"3074" 8 230.0933 7.56558 0 0 15.6992 0 0 0.04548 0 13634.585 0 1.059195 2.721467 2991.953 1 3909 5 230 "1237662264323342420" "2047023820623079424" 10.52617 -1.450051 -12.03689 1.863624
"3075" 8 228.60864 7.891428 0 0 14.5337 0 0 0.042983 0 12885.895 0 1.059681 2.722717 2243.263 1 3909 5 220 "1237662264322687100" "2045905880632813568" 10.90341 -1.030677 -11.98625 1.83425
"3076" 8 228.29499 7.587357 0 0 17.8888 0 0 0.033424 0 10020.116 0 1.063289 2.731987 -622.516 0 3903 4 312 "1237662238022041938" "2045900383074674688" 9.10457 -1.350526 -10.51258 1.25486
"3077" 8 229.80466 6.130622 0 0 14.7658 0 0 0.044992 0 13488.166 0 1.064248 2.73445 2845.534 1 3910 5 130 "1237662268611756496" "2065004134657976320" 11.01752 -1.466779 -12.52143 1.943557
"3078" 8 228.20943 7.439429 0 0 18.0326 0 0 0.048448 0 14524.345 0 1.066487 2.740204 3881.713 1 3909 4 218 "1237662263785685073" "2044805270634260480" 10.06548 -1.768494 -11.91348 1.885969
"3079" 8 228.18261 7.393013 0 0 16.047 0 0 0.041207 0 12353.662 0 1.073067 2.757109 1711.029 1 3909 4 218 "1237662263785685062" "2045897084539791360" 10.35845 -1.330707 -11.72946 1.860014
"3080" 8 228.19583 7.426118 0 0 15.7359 0 0 0.043949 0 13175.66 0 1.07349 2.758196 2533.027 1 3909 4 218 "1237662263785685064" "2044809118924957696" 10.48376 -1.024581 -11.56087 1.896483
"3081" 8 228.23551 7.508607 0 0 15.7954 0 0 0.032429 0 9721.916 0 1.073761 2.758893 -920.717 0 3909 4 218 "1237662263785685348" "2045902307220023296" 10.16867 -1.517413 -11.73245 1.866925
"3082" 8 228.19789 7.434398 0 0 13.9971 0 0 0.045763 0 13719.402 0 1.074913 2.761853 3076.77 1 3909 4 218 NA NA NA NA NA NA
"3083" 8 228.21023 7.473692 0 0 16.3915 0 0 0.043364 0 13000.077 0 1.080267 2.775609 2357.445 1 3909 4 218 "1237662263785685315" "2045897634295605248" 10.24235 -1.873412 -12.18673 1.888834
"3084" 8 228.29734 7.621972 0 0 15.5002 0 0 0.043808 0 13133.236 0 1.080808 2.777 2490.604 1 3903 4 312 "1237662238022041923" "2045897909173512192" 10.5819 -1.364659 -12.01023 1.847625
"3085" 8 228.19658 7.453742 0 0 15.9414 0 0 0.0428 0 12831.138 0 1.084015 2.78524 2188.506 1 3909 4 218 "1237662263785685063" "2044807194779609088" 10.55961 -1.400691 -12.02048 1.860981
"3086" 8 229.38194 8.075551 0 0 16.252 0 0 0.037373 0 11204.251 0 1.090078 2.800817 561.619 0 3909 6 225 "1237662264859885794" "2045925671842113536" 9.736878 -0.02913652 -9.8283 1.232825
"3087" 8 228.18043 7.447224 0 0 15.1572 0 0 0.044051 0 13206.041 0 1.095947 2.815897 2563.408 1 3909 4 218 "1237662263785685067" "2045896809661884416" 10.89194 -1.319195 -12.26504 1.987301
"3088" 8 228.17159 7.430609 0 0 17.281 0 0 0.042722 0 12807.697 0 1.097381 2.819581 2165.065 1 3909 4 218 "1237662263785685275" "2045892961371187200" 9.603985 -0.9019784 -10.56992 1.502287
"3089" 8 228.47801 6.162067 0 0 17.7305 0 0 0.032666 0 9792.945 0 1.097631 2.820223 -849.687 0 3910 5 121 "1237662268611166479" "2063893902775052288" 8.447273 -0.5916009 -9.094932 1.048392
"3090" 8 228.18616 7.466762 0 0 17.0957 0 0 0.047881 0 14354.222 0 1.098866 2.823396 3711.59 1 3909 4 218 "1237662263785685293" "2045894885516535808" 10.01374 -1.810297 -11.88736 1.875232
"3091" 8 228.28467 7.639779 0 0 17.7643 0 0 0.044064 0 13210.007 0 1.101346 2.829768 2567.375 1 3903 4 312 "1237662238022041910" "2044809943558678528" 9.636453 -1.592003 -11.26168 1.805624
"3092" 8 229.04948 8.094988 0 0 14.9656 0 0 0.033845 0 10146.476 0 1.101465 2.830076 -496.157 0 3909 6 223 "1237662264859754761" "2045919624528160768" 10.95707 -1.675912 -12.69931 1.63201
"3093" 8 230.284 7.185251 0 0 17.153 0 0 0.042412 0 12714.678 0 1.10159 2.830396 2072.046 1 3909 4 232 "1237662263786602780" "2047040038419589120" 9.3922 -0.5744025 -10.02401 1.287428
"3094" 8 229.08992 8.101309 0 0 15.1061 0 0 0.030944 0 9276.919 0 1.103418 2.835093 -1365.714 1 3909 6 223 "1237662264859754827" "2045915226481649664" 10.45565 -0.0372571 -10.55431 1.336799
"3095" 8 228.36443 7.751045 0 0 21.9587 0 0 0.032826 0 9840.9 0 1.109623 2.851036 -801.732 0 3909 5 219 "1237662264322621609" "2045886089423513600" 10.47255 -0.0999999 -10.61673 1.341498
"3096" 8 229.95684 7.812814 0 0 15.5729 0 0 0.04254 0 12753.141 0 1.112152 2.857535 2110.509 1 3894 1 175 "1237662197747745143" "2046998256977733632" 10.60084 -1.530428 -12.17871 1.823453
"3097" 8 228.16525 7.462613 0 0 17.6004 0 0 0.042673 0 12793.107 0 1.115992 2.867399 2150.474 1 3909 4 218 "1237662263785685252" "2044809668680771584" 9.611177 -1.606122 -11.27314 1.755438
"3098" 8 230.12952 6.387138 0 0 17.2663 0 0 0.033555 0 10059.437 0 1.117538 2.871373 -583.195 0 3910 6 132 "1237662269148758188" "2046901774832396288" 8.950515 -0.5309822 -9.544683 1.012946
"3099" 8 228.59538 6.052318 0 0 16.093 0 0 0.023837 0 7146.255 0 1.11817 2.872995 -3496.378 1 3909 1 222 "1237662262175334433" "2062820774359623680" 9.6817 -0.7770247 -10.50207 1.410352
"3100" 8 230.25267 7.374124 0 0 15.841 0 0 0.046626 0 13978.036 0 1.118784 2.874575 3335.404 1 3903 4 325 "1237662238022893753" "2047028218669590528" 10.40766 0.2282939 -10.21339 1.25671
"3101" 8 228.18137 7.504716 0 0 16.2891 0 0 0.047747 0 14314.179 0 1.119684 2.876887 3671.546 1 3909 4 218 "1237662263785685279" "2045895985028163584" 10.38414 -1.398138 -11.84294 1.958994
"3102" 8 229.51867 5.929382 0 0 16.7596 0 0 0.034926 0 10470.422 0 1.121576 2.881748 -172.21 0 3909 1 228 "1237662262175727875" "2046941357250996224" 9.956528 -0.1686579 -10.17645 1.537829
"3103" 8 228.2711 7.656774 0 0 17.5856 0 0 0.044281 0 13274.978 0 1.122182 2.883305 2632.346 1 3903 4 312 "1237662238022041664" "2044809393802864640" 9.085608 -0.4676374 -9.598684 1.274242
"3104" 8 228.14306 7.431535 0 0 15.0197 0 0 0.04315 0 12936.111 0 1.12386 2.887616 2293.478 1 3909 4 218 "1237662263785684998" "2044806645023795200" 10.83645 -1.257595 -12.12606 1.954225
"3105" 8 229.01533 8.11392 0 0 17.7358 0 0 0.034562 0 10361.571 0 1.124958 2.890436 -281.061 0 3909 6 223 "1237662264859754717" "2046976816500992000" 8.895581 -0.7781093 -9.739388 1.212253
"3106" 8 228.09845 7.307858 0 0 14.4817 0 0 0.046576 0 13963.125 0 1.125225 2.891124 3320.492 1 3903 3 311 "1237662237485105394" "2044642268035442688" 11.14674 -0.6201145 -11.82115 1.836304
"3107" 8 228.1134 7.362328 0 0 16.5453 0 0 0.045553 0 13656.305 0 1.127149 2.896066 3013.673 1 3909 4 217 "1237662263785619902" "2045894060882814976" 10.11511 -1.164721 -11.35813 1.768312
"3108" 8 228.0904 7.303363 0 0 15.5946 0 0 0.046785 0 14025.691 0 1.131713 2.907794 3383.059 1 3903 3 311 NA NA NA NA NA NA
"3109" 8 228.58128 6.041745 0 0 16.4179 0 0 0.02516 0 7542.886 0 1.13455 2.915083 -3099.746 1 3909 1 222 "1237662262175334613" "2045771465336317952" 9.693663 -0.3656549 -10.1086 1.431117
"3110" 8 228.21823 7.601418 0 0 17.0726 0 0 0.044187 0 13246.998 0 1.135045 2.916355 2604.366 1 3903 4 312 "1237662238022041821" "2044810218436585472" 9.947329 -1.239265 -11.27703 1.993198
"3111" 8 228.04579 6.920575 0 0 15.0154 0 0 0.045026 0 13498.368 0 1.138159 2.924355 2855.736 1 3909 3 217 "1237662263248748912" "2045811047754917888" 10.86613 -1.456668 -12.38511 2.026199
"3112" 8 229.09599 5.86483 0 0 15.3992 0 0 0.034582 0 10367.57 0 1.141284 2.932384 -275.063 0 2391 5 146 "1237655744557482337" "2046966646018435072" 9.829329 0.2012348 -9.682613 1.238054
"3113" 8 230.07388 7.734585 0 0 15.5786 0 0 0.048269 0 14470.544 0 1.14308 2.937 3827.912 1 3894 1 176 "1237662197747810581" "2047010626483546112" 10.62391 -1.41138 -12.07215 1.928063
"3114" 8 228.30445 6.269863 0 0 17.4251 0 0 0.034227 0 10261.008 0 1.143787 2.938816 -381.624 0 3910 5 120 "1237662268611101052" "2045786858499106816" 9.003084 -0.5422542 -9.595954 1.211813
"3115" 8 228.18298 7.560391 0 0 14.8299 0 0 0.045892 0 13758.102 0 1.14435 2.940263 3115.47 1 3903 4 311 "1237662238021976452" "2044808569169143808" 11.1508 -1.380844 -12.5942 2.045629
"3116" 8 228.14618 7.492781 0 0 15.623 0 0 0.043036 0 12901.757 0 1.145846 2.944106 2259.125 1 3909 4 218 "1237662263785685205" "2045893236249094144" 10.37349 -1.01778 -11.44223 1.70021
"3117" 8 228.51014 7.932633 0 0 17.1808 0 0 0.04491 0 13463.541 0 1.148994 2.952196 2820.909 1 3894 1 166 "1237662197747155145" "2045886639179327488" 9.683432 -0.724315 -10.46673 1.280289
"3118" 8 228.10908 7.416233 0 0 16.4433 0 0 0.048452 0 14525.448 0 1.149504 2.953505 3882.816 1 3909 4 217 "1237662263785619881" "2045892686493280256" 10.30463 -0.562836 -10.91064 1.542924
"3119" 8 228.1968 6.407692 0 0 15.7686 0 0 0.044338 0 13292.165 0 1.150861 2.95699 2649.533 1 3903 1 312 "1237662236411428989" "2062817475824740352" 10.37318 0.09058609 -10.33309 1.358207
"3120" 8 228.03741 6.855217 0 0 17.8476 0 0 0.044415 0 13315.222 0 1.152961 2.962386 2672.59 1 3903 2 311 "1237662236948234529" "2044641993157535744" 8.722152 -0.2248023 -8.988853 1.056189
"3121" 8 228.76047 5.928103 0 0 15.8337 0 0 0.034843 0 10445.618 0 1.155564 2.969075 -197.015 0 2391 5 144 "1237655744557351208" "2045761844609574912" 10.39672 -0.3598705 -10.80765 1.36238
"3122" 8 228.04806 7.237237 0 0 15.6826 0 0 0.046506 0 13942.286 0 1.157062 2.972925 3299.654 1 3903 3 311 "1237662237485105344" "2044643367547070464" 10.54217 -1.366703 -11.9983 1.785855
"3123" 8 228.55694 6.028977 0 0 15.64 0 0 0.048186 0 14445.835 0 1.158296 2.976096 3803.203 1 3909 1 221 "1237662262175269199" "2062821598993344512" 10.82313 -0.9119567 -11.7719 1.773959
"3124" 8 228.0189 7.025854 0 0 17.0749 0 0 0.044605 0 13372.096 0 1.162147 2.985988 2729.463 1 3909 3 217 "1237662263248748862" "2044645016814512128" 9.44861 -0.350621 -9.850472 1.29174
"3125" 8 229.51718 8.118441 0 0 16.8147 0 0 0.032157 0 9640.576 0 1.162521 2.986952 -1002.056 0 3909 6 226 "1237662264859951178" "1935424203914242048" 8.579357 -0.04108773 -8.682918 0.9764749
"3126" 8 229.51713 8.119741 0 0 20.1834 0 0 0.031943 0 9576.387 0 1.163756 2.990123 -1066.245 0 3909 6 226 "1237662264859951179" "3083965541522630656" 7.798208 -0.9626826 -9999 0.8307316
"3127" 8 230.02046 7.824959 0 0 15.9637 0 0 0.048589 0 14566.679 0 1.164854 2.992945 3924.046 1 3894 1 176 "1237662197747810509" "2047008977216104448" 10.48395 -0.4344244 -10.9784 1.559469
"3128" 8 230.15854 7.659694 0 0 16.1587 0 0 0.045461 0 13628.724 0 1.164961 2.993219 2986.092 1 3909 5 231 "1237662264323408127" "2047025744768428032" 10.34717 -1.588519 -11.98138 1.88606
"3129" 8 230.30811 7.371913 0 0 15.6095 0 0 0.04286 0 12849.132 0 1.170126 3.006491 2206.499 1 3903 4 326 "1237662238022959332" "2047036739884705792" 10.45354 -0.05260504 -10.55656 1.331375
"3130" 8 228.01078 6.931647 0 0 16.3605 0 0 0.046538 0 13951.825 0 1.172101 3.011565 3309.193 1 3909 3 217 "1237662263248748878" "2044652438517999616" 9.888989 0.1860679 -9.759375 1.228623
"3131" 8 229.80898 8.004162 0 0 15.2332 0 0 0.032178 0 9646.848 0 1.175445 3.020156 -995.785 0 3909 6 228 "1237662264860082598" "2047001280634710016" 10.38855 -0.2561515 -10.69378 1.474183
"3132" 8 228.17269 7.605979 0 0 16.7245 0 0 0.048527 0 14547.927 0 1.176014 3.021619 3905.294 1 3903 4 311 "1237662238021976421" "2044808019413329920" 9.363403 0.111917 -9.315608 1.107316
"3133" 8 229.97953 7.884901 0 0 17.1709 0 0 0.043685 0 13096.446 0 1.180568 3.03332 2453.813 1 3903 5 323 "1237662238559633634" "2047007602826569728" 9.83134 -1.073476 -10.95076 1.700277
"3134" 8 230.26942 7.500928 0 0 16.7111 0 0 0.043417 0 13016.137 0 1.182121 3.03731 2373.505 1 3909 5 232 "1237662264323473619" "2047039763541682176" 10.02764 -1.914271 -11.98614 1.755917
"3135" 8 230.32288 7.368163 0 0 15.835 0 0 0.046879 0 14053.923 0 1.18288 3.039259 3411.29 1 3903 4 326 NA NA NA NA NA NA
"3136" 8 228.64249 5.950413 0 0 16.347 0 0 0.035113 0 10526.634 0 1.183784 3.041583 -115.999 0 2391 5 143 "1237655744557285690" "2045772839725852672" 9.970022 -1.430151 -11.44034 1.783997
"3137" 8 229.48928 8.148157 0 0 16.9801 0 0 0.034825 0 10440.389 0 1.18382 3.041675 -202.243 0 3909 6 226 "1237662264859951335" "1937755992880080896" 9.787555 -2.183804 -11.99681 1.91433
"3138" 8 228.13538 7.557292 0 0 16.0113 0 0 0.048561 0 14558.138 0 1.184365 3.043076 3915.505 1 3903 4 311 "1237662238021976376" "2044795924785424384" 10.49011 -1.047681 -11.58241 1.950865
"3139" 8 230.35246 7.27401 0 0 16.802 0 0 0.047063 0 14108.995 0 1.185788 3.046732 3466.362 1 3909 4 232 "1237662263786602838" "2047035640373078016" 10.34858 -0.1740338 -10.58738 1.450389
"3140" 8 230.12445 7.7433 0 0 16.7031 0 0 0.043426 0 13018.664 0 1.187478 3.051073 2376.032 1 3894 1 177 "1237662197747876094" "2047008702338197504" 10.10159 -1.588639 -11.72158 1.794074
"3141" 8 229.3747 8.177601 0 0 16.612 0 0 0.033297 0 9982.261 0 1.189554 3.056407 -660.371 0 3909 6 225 "1237662264859885756" "1935422554646800384" 9.566684 -0.4687731 -10.09826 1.096872
"3142" 8 228.01578 7.250743 0 0 15.6321 0 0 0.045518 0 13646.082 0 1.191195 3.060625 3003.45 1 3903 3 311 "1237662237485105304" "2045813246778173440" 10.30616 0.1968763 -10.15746 1.292342
"3143" 8 228.27209 6.224125 0 0 17.0144 0 0 0.04823 0 14459.071 0 1.197835 3.077685 3816.439 1 3910 5 120 "1237662268611100981" "2062816651191019520" 9.572996 -0.1785123 -9.804983 1.302117
"3144" 8 230.36544 7.28388 0 0 16.0048 0 0 0.044011 0 13194.124 0 1.200608 3.084811 2551.492 1 3903 4 326 "1237662238022959437" "2047037564518426624" 10.2679 -1.158012 -11.48982 1.675092
"3145" 8 228.08626 7.547993 0 0 16.4741 0 0 0.04672 0 14006.343 0 1.223473 3.143558 3363.71 1 3909 4 217 "1237662263785619812" "2044798398686586880" 10.2472 -1.726511 -12.03138 1.872273
"3146" 8 230.26401 7.609677 0 0 16.7027 0 0 0.044576 0 13363.588 0 1.227273 3.153321 2720.955 1 3909 5 231 "1237662264323408250" "2047034815739357184" 10.153 -1.485678 -11.69873 1.950474
"3147" 8 227.96726 6.809429 0 0 16.9902 0 0 0.045316 0 13585.383 0 1.228404 3.156228 2942.751 1 3903 2 311 "1237662236948234641" "2044638144866838528" 10.42642 0.1049243 -10.36955 1.717584
"3148" 8 228.12656 7.635635 0 0 17.2719 0 0 0.046689 0 13997.082 0 1.230532 3.161695 3354.45 1 3903 4 311 "1237662238021976342" "2045892411615373312" 9.854757 -0.8045762 -10.72751 1.626077
"3149" 8 228.31654 6.127383 0 0 16.4225 0 0 0.033917 0 10168.154 0 1.231396 3.163915 -474.479 0 3910 5 120 "1237662268611100759" "2045782460452595712" 9.761909 -1.125227 -10.91947 1.381302
"3150" 8 229.17493 8.237655 0 0 16.1181 0 0 0.034001 0 10193.135 0 1.23541 3.174229 -449.497 0 3909 6 224 "1237662264859820237" "1935433549763078144" 10.01648 -1.139668 -11.20153 1.640506
"3151" 8 230.024 7.922222 0 0 16.7073 0 0 0.043915 0 13165.371 0 1.237811 3.180399 2522.739 1 3903 5 323 "1237662238559633679" "2047012000873080832" 9.973391 -0.9855908 -10.99857 1.660855
"3152" 8 228.0046 7.38955 0 0 15.9481 0 0 0.042145 0 12634.717 0 1.238206 3.181414 1992.085 1 3909 4 217 "1237662263785619481" "2045891861859559424" 10.39864 -1.606387 -12.04592 1.936593
"3153" 8 228.29005 7.864754 0 0 14.0336 0 0 0.046346 0 13894.301 0 1.241303 3.189371 3251.669 1 3909 5 218 "1237662264322555970" "2045875369185142784" 11.09641 -0.378903 -11.50268 1.739943
"3154" 8 227.94303 7.112988 0 0 17.4124 0 0 0.042029 0 12599.845 0 1.242151 3.191551 1957.213 1 3909 3 217 "1237662263248748724" "2044651613884278784" 9.560751 -1.639708 -11.26293 1.601808
"3155" 8 228.13326 7.672612 0 0 17.1027 0 0 0.034472 0 10334.425 0 1.244357 3.197216 -308.208 0 3903 4 311 "1237662238021976127" "2044804171122632704" 8.719225 -0.5762205 -9.349241 1.094041
"3156" 8 228.91884 8.217681 0 0 17.0357 0 0 0.032958 0 9880.578 0 1.244696 3.198088 -762.054 0 3909 6 222 "1237662264859689252" "1935447293658425344" 9.063142 -0.671875 -9.807488 1.182537
"3157" 8 227.93119 7.091799 0 0 17.5128 0 0 0.041998 0 12590.744 0 1.252165 3.217278 1948.111 1 3909 3 216 "1237662263248683350" "2045812971900266496" 9.633223 -1.41684 -11.1291 1.682416
"3158" 8 229.46207 8.228901 0 0 14.5906 0 0 0.035609 0 10675.451 0 1.256044 3.227245 32.818 0 3909 6 226 "1237662264859951276" "1937758741659150336" 10.84134 0.5088653 -10.38843 1.589826
"3159" 8 230.28574 7.631625 0 0 17.0641 0 0 0.048739 0 14611.441 0 1.256904 3.229455 3968.808 1 3909 5 232 "1237662264323473622" "2047036465006798848" 9.950829 -1.494138 -11.50841 1.521925
"3160" 8 227.92548 7.10643 0 0 14.3042 0 0 0.042653 0 12787.111 0 1.258943 3.234694 2144.478 1 3909 3 216 "1237662263248683301" "2045825066528172032" 11.2771 -0.2976962 -11.63432 1.875742
"3161" 8 227.93479 7.199024 0 0 17.5582 0 0 0.045809 0 13733.325 0 1.260828 3.239538 3090.692 1 3903 3 310 "1237662237485039979" "2044655737052882944" 9.811646 -2.087519 -11.91134 1.936763
"3162" 8 227.94017 7.25295 0 0 17.0213 0 0 0.044034 0 13201.175 0 1.265124 3.250575 2558.543 1 3903 3 310 "1237662237485039971" "2044654637541255168" 9.92235 -0.7811545 -10.75761 1.587907
"3163" 8 228.04687 7.564293 0 0 15.5664 0 0 0.045665 0 13689.972 0 1.265738 3.252153 3047.339 1 3903 4 311 "1237662238021976223" "2045888013568862208" 10.76348 -1.217079 -12.03724 1.835476
"3164" 8 230.3542 6.484784 0 0 14.9461 0 0 0.033261 0 9971.493 0 1.266542 3.254218 -671.139 0 3910 6 133 "1237662269148823857" "2065045366344017920" 10.41371 0.286807 -10.17605 1.550827
"3165" 8 229.29942 5.73917 0 0 15.3504 0 0 0.046892 0 14057.877 0 1.267859 3.257604 3415.245 1 3910 4 127 "1237662268074688773" "2063926338368071680" 10.65884 -0.9641424 -11.68242 1.760197
"3166" 8 230.10621 7.887802 0 0 16.5402 0 0 0.033655 0 10089.626 0 1.269589 3.262049 -553.006 0 3903 5 324 "1237662238559699162" "2047008427460290560" 9.829486 -1.432504 -11.33402 1.650901
"3167" 8 227.90941 6.977632 0 0 15.7408 0 0 0.045204 0 13551.851 0 1.270822 3.265216 2909.219 1 3909 3 216 "1237662263248683338" "2044651339006371840" 10.51784 -1.452747 -12.01329 1.842498
"3168" 8 229.76411 8.138726 0 0 13.9272 0 0 0.033779 0 10126.743 0 1.271464 3.266866 -515.889 0 3909 6 228 "1237662264860082397" "1937754343612639232" 11.12346 -0.4787526 -11.64696 1.786004
"3169" 8 230.18566 7.805788 0 0 15.6716 0 0 0.043043 0 12904.009 0 1.273991 3.273358 2261.376 1 3894 1 177 "1237662197747875912" "2047012550628894720" 10.55696 -1.411114 -12.01215 1.921374
"3170" 8 228.10034 7.693525 0 0 15.9255 0 0 0.044988 0 13487.039 0 1.28315 3.296893 2844.407 1 3903 4 311 "1237662238021976293" "2045897359417698304" 10.51177 -0.2665108 -10.828 1.530464
"3171" 8 227.89854 6.914409 0 0 15.5982 0 0 0.043982 0 13185.484 0 1.284383 3.300061 2542.852 1 3903 2 310 "1237662236948168926" "2044651888762185728" 10.52945 -0.5374341 -11.11401 1.675461
"3172" 8 229.11883 5.718803 0 0 16.2847 0 0 0.034309 0 10285.723 0 1.285444 3.302786 -356.909 0 3910 4 126 "1237662268074623227" "2065007982948673536" 9.409643 -1.219767 -10.6867 1.316557
"3173" 8 228.02349 7.562098 0 0 16.8943 0 0 0.044654 0 13386.998 0 1.285615 3.303225 2744.366 1 3903 4 310 "1237662238021910866" "2045889387958396928" 10.06127 -0.9269394 -11.04829 1.832765
"3174" 8 229.97759 8.023654 0 0 17.3714 0 0 0.036261 0 10870.735 0 1.286427 3.305312 228.103 0 3909 6 229 "1237662264860147802" "1937755168246360064" 9.136971 -0.6009123 -9.79693 1.191837
"3175" 8 228.14269 7.761733 0 0 14.3416 0 0 0.045446 0 13624.479 0 1.286974 3.306716 2981.847 1 3909 5 217 "1237662264322490562" "2045894610638628864" 11.03786 -1.192519 -12.28316 1.844743
"3176" 8 228.77928 8.223533 0 0 16.4086 0 0 0.033417 0 10018.039 0 1.287303 3.307562 -624.594 0 3909 6 221 "1237662264859623727" "1935447018780518400" 9.539905 -0.3285045 -9.943636 1.325042
"3177" 8 228.23962 7.881672 0 0 15.6907 0 0 0.043827 0 13139.028 0 1.289255 3.312578 2496.396 1 3909 5 218 NA NA NA NA NA NA
"3178" 8 228.36595 8.000413 0 0 15.6203 0 0 0.044184 0 13246.066 0 1.290112 3.314779 2603.434 1 3894 1 165 "1237662197747089595" "2045883615522351104" 10.5511 -1.153468 -11.75051 1.589005
"3179" 8 229.53753 8.2475 0 0 15.0588 0 0 0.035913 0 10766.45 0 1.292187 3.32011 123.817 0 3894 2 172 "1237662198284419391" "1935423104402614272" 10.23834 0.2270866 -10.06282 1.239163
"3180" 8 227.9888 7.518576 0 0 15.1677 0 0 0.031851 0 9548.555 0 1.298791 3.337079 -1094.078 0 3909 4 217 "1237662263785619687" "2045887463813048320" 10.41448 -1.211544 -11.68559 1.64244
"3181" 8 230.11702 7.919619 0 0 17.1857 0 0 0.047378 0 14203.588 0 1.299559 3.339051 3560.956 1 3903 5 324 "1237662238559699173" "2047010901361453056" 10.0218 -1.271418 -11.33941 1.503184
"3182" 8 228.76099 5.774324 0 0 16.9449 0 0 0.03297 0 9884.043 0 1.299586 3.339121 -758.589 0 3910 4 123 "1237662268074426602" "2064995888320768000" 9.358059 -0.746811 -10.16289 1.370091
"3183" 8 228.27115 7.92901 0 0 17.3526 0 0 0.034395 0 10311.359 0 1.299862 3.33983 -331.274 0 3909 5 218 "1237662264322556134" "2045871246016538624" 9.162336 -0.4379588 -9.651724 1.134173
"3184" 8 228.9493 5.720339 0 0 17.6046 0 0 0.033107 0 9925.1 0 1.303978 3.350405 -717.532 0 3910 4 124 "1237662268074492255" "2063912869350631424" 9.380053 -1.741708 -11.15863 1.620158
"3185" 8 228.71252 8.218274 0 0 16.2921 0 0 0.046508 0 13942.604 0 1.30487 3.352698 3299.971 1 3909 6 221 "1237662264859623447" "1935444270001448960" 10.36487 -2.021175 -12.44202 2.032047
"3186" 8 228.09425 7.727004 0 0 14.8032 0 0 0.031851 0 9548.809 0 1.306516 3.356927 -1093.823 0 3903 4 311 "1237662238021976265" "2045895435272349696" 10.72342 -0.06873327 -10.84082 1.722836
"3187" 8 228.92933 8.286131 0 0 16.574 0 0 0.034054 0 10209.252 0 1.309522 3.36465 -433.38 0 3909 6 222 "1237662264859689260" "1935445644390983680" 9.846138 -1.84661 -11.77151 1.634244
"3188" 8 230.30173 7.710005 0 0 17.4889 0 0 0.043174 0 12943.105 0 1.311254 3.369101 2300.472 1 3894 1 178 "1237662197747941655" "2047032891594008576" 9.699468 -1.89883 -11.65969 1.748748
"3189" 8 229.95582 8.073133 0 0 17.632 0 0 0.042448 0 12725.65 0 1.313422 3.374671 2083.018 1 3909 6 229 "1237662264860147942" "1937754618490546176" 9.261851 -0.5339029 -9.868116 1.200406
