"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"36" 1.394295686988e-16 0.283809714525798 -1 15.0344 -0.184726400307759 0.204317245024576 0.284862885257547
"27" 1.358355436788e-16 0.312185982697447 -1 14.2132 0.0539788816102626 -0.472222320449608 0.462314128137245
"135" 1.933171937232e-16 0.31694074033887 1 14.3426 -0.0276879274545398 -0.255144549909172 0.243482892980582
"73" 1.609804316208e-16 0.317793131826749 -1 12.8336 -0.132205542943313 0.0278764522086102 0.137722063106627
"137" 1.936347253476e-16 0.322870865719891 1 13.7002 -0.0958659211676702 -0.075871091236784 0.113939405965145
"33" 1.367525223798e-16 0.338458292401127 -1 13.4908 0.0559266589395971 0.169519381247725 0.191263827073951
"61" 1.566830277096e-16 0.357629358810474 -1 17.347 -0.255462059178207 0.323024702789193 0.421785072999366
"103" 1.767248862402e-16 0.373822915663638 1 15.9003 0.26629365034785 -0.366666711250937 0.443029169089087
"176" 2.32588512054e-16 0.381027694930855 1 15.8435 -0.168883810556542 0.0646107325881888 0.185258601670463
"101" 1.76056831851e-16 0.383052614327437 1 14.7065 0.118306775568391 0.0444424207796336 0.132248108523726
"2" 1.04424089082e-16 0.39880750054039 -1 14.2636 -0.167989795346105 0.0445015067719677 0.17691115345766
"8" 1.213953409704e-16 0.410625824565643 -1 14.6757 0.156073057175627 -0.0307102513062468 0.157790926372241
"169" 2.209929039906e-16 0.411501432541428 1 14.7755 0.120323272467471 0.067256505980063 0.145335497180685
"93" 1.713840159846e-16 0.421390416379518 1 12.9714 -0.169308629779436 0.0256259125958138 0.172974086462294
"69" 1.602537191136e-16 0.435316720885852 -1 13.9535 0.175957556394406 -0.0601625158231659 0.18284138815161
"138" 1.945720885548e-16 0.436138637498256 1 14.9215 -0.161935081097592 -0.00906689993663023 0.161248419527241
"70" 1.602912149382e-16 0.436343546152882 -1 13.4567 -0.268580986440874 0.280378401298133 0.397370091575821
"149" 2.004316456494e-16 0.440579745390512 1 15.5923 -0.151790764090302 -0.0410352006304483 0.153603141752257
"13" 1.265534636418e-16 0.468473089625565 -1 14.82 0.0999492370546847 0.179247501240702 0.217158425635022
"62" 1.574697918702e-16 0.479667578548249 -1 15.4559 0.230542184067216 -0.164309129022049 0.276292501875571
"117" 1.822602681114e-16 0.483622575055952 1 14.9444 -0.11543655644934 -0.182576669460754 0.204593324111167
"1" 1.025120612898e-16 0.491724821313984 -1 14.7205 0.130241784283982 0.120095921826106 0.186848521342801
"146" 1.999883393532e-16 0.494102773237302 1 16.5508 0.274001881753376 -0.267990126929798 0.374729091745642
"59" 1.557037936248e-16 0.494565394713646 -1 14.4724 0 0.476655936557151 0.489814161883769
"32" 1.367242303704e-16 0.527213631525604 -1 14.118 0.0588359573831096 0.349325113062018 0.367345736411551
"140" 1.95321162444e-16 0.550462804010472 1 17.0187 0.195843868490074 0.000333267840160637 0.197044808499268
"78" 1.624082544732e-16 0.567442165202545 -1 14.4388 0.211629585735616 -0.0256554712458495 0.212735573889965
"17" 1.299536252022e-16 0.583198646720742 -1 16.1112 0.209242155300849 -0.0035022370025974 0.210202588370861
"125" 1.864700413314e-16 0.611751216383797 1 16.4844 -0.276341982570865 0.127023387007089 0.309205392670884
"4" 1.144994796552e-16 0.614521667808489 -1 15.0744 -0.240699953022501 0.0274649683982074 0.243375571429554
"76" 1.618692155358e-16 0.619386003462294 -1 14.1062 0.199041853468617 0.0601881088247402 0.212818741328562
"26" 1.357942561416e-16 0.632352867811912 -1 15.192 -0.287602491426071 0.13711953233411 0.323842789397571
"163" 2.093246376396e-16 0.640963837541799 1 13.6183 -0.230947835216367 -0.0253170337822037 0.230530172769885
"81" 1.641045759486e-16 0.648255576532344 -1 14.9231 0.127379547676235 0.283531407252536 0.323169703397198
"92" 1.713764325594e-16 0.648852514871775 1 13.8014 0.179143834359378 0.143533814418619 0.23855795234106
"119" 1.825279241316e-16 0.681761971567771 1 16.7237 -0.216987054003413 -0.103805976915717 0.234479267683077
"55" 1.52520667101e-16 0.688663232871025 -1 14.1866 0.206081667364618 0.109960650292161 0.240692182827463
"110" 1.790420439402e-16 0.693878083484464 1 14.9081 -0.205984255990696 -0.14573829405758 0.244342828809932
"3" 1.077367495824e-16 0.714313972728504 -1 13.5846 -0.294012038319725 0.0730217392647711 0.305673393359414
"97" 1.73310918957e-16 0.732270703880949 1 15.0386 0.165787288360981 0.262765086368483 0.322279730722863
"67" 1.595880953094e-16 0.750194393047802 -1 14.7439 -0.29962738274251 0.0525917419979926 0.306035150497635
"47" 1.4849578038e-16 0.752942473812146 -1 13.8178 0.262961472696658 0.0193980997447391 0.265702061138834
"122" 1.841089386546e-16 0.785482053493284 1 13.9583 -0.17368432775404 -0.324559910672195 0.356204428670865
"164" 2.09332998852e-16 0.791674166660718 1 16.5715 0.310441251437155 -0.0710397908790661 0.316517322019822
"39" 1.418482600362e-16 0.841150106015885 -1 13.6905 -0.317794947136249 0.0114839221929719 0.318012516441533
"64" 1.58761113069e-16 0.880566542210728 -1 16.1165 0.362278311805299 -0.12342982276551 0.379395831846225
"49" 1.49771351388e-16 0.883786830641583 -1 14.639 -0.192290908973971 -0.371783627297151 0.406577029245546
"177" 2.336264042568e-16 0.894734310854238 1 14.11 0.299761711085918 0.0604536654061061 0.309384940497569
"30" 1.364083839516e-16 0.905881303347419 -1 16.0383 -0.291914213017567 -0.123179663066505 0.311268533895186
"12" 1.251504327564e-16 0.908788141273342 -1 16.2858 0.291443894311221 0.0970205640108328 0.312265639371181
"71" 1.607692299882e-16 0.927809425604046 -1 15.5264 0.428483995108863 -0.256263122607131 0.493287201971438
"143" 1.982745176658e-16 0.944851114823225 1 14.4601 -0.421354792021078 0.189626037116787 0.466946727051797
"41" 1.428376053546e-16 0.962481464230733 -1 13.6979 0.198157061783274 0.403781758693968 0.461950164330922
"80" 1.635735417378e-16 0.982492663871476 -1 14.1926 -0.381851683247194 0.0449034806881063 0.385510453495374
"11" 1.246488896436e-16 1.02345739917931 -1 14.7917 0.432954319233601 -0.173287544436892 0.462310599776334
"7" 1.20410856822e-16 1.04552386579831 -1 17.4845 -0.452425256648213 0.173899260162365 0.488887682898645
"154" 2.02865698284e-16 1.11037348333489 1 15.3162 0.396581817943597 0.011933276196366 0.398111841370285
"132" 1.927172605296e-16 1.11135088719391 1 15.3552 0.363909462080302 0.101643002264855 0.382292262570489
"127" 1.889020522746e-16 1.11806104211128 1 14.7854 -0.369078748075357 -0.124603357816124 0.38483065861812
"153" 2.02416364137e-16 1.11987459385973 1 15.648 -0.41047958074679 -0.0139626474841967 0.409741811474037
"75" 1.616927874726e-16 1.13781052829123 -1 14.8406 -0.421666720300072 -0.00141485564133741 0.421091925574309
"145" 1.996708401366e-16 1.18285263876366 1 15.254 0.424798088883999 0.00737494859690861 0.426031721721116
"126" 1.881020657316e-16 1.28090775308594 1 14.9688 0.346022238235258 0.318839971622899 0.480068207915483
"156" 2.03986684086e-16 1.31418372061671 1 13.9738 -0.460590629768284 -0.0710919113465856 0.463487111534692
"25" 1.34909944503e-16 1.35827833570513 -1 15.0137 0.397051950576447 0.257184864883563 0.480959848294152
