"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"223" 7.644627006222e-16 0.177208033328742 1 15.9631 -0.0332620069586807 0.323812025041234 0.316603320887829
"199" 7.414802231352e-16 0.191375911201751 1 17.479 -0.0627734631492205 -0.210374322186793 0.30050644363925
"11" 6.403249468002e-16 0.19261792648623 -1 16.4861 0.0593940850602687 -0.234650249757674 0.277387021327182
"143" 7.109446217412e-16 0.19579424239132 -1 17.5375 0.0829233928135293 0.329664532291793 0.291527720128507
"112" 7.01762876253e-16 0.208239506406123 -1 16.9857 -0.117887597386383 0.384798879766354 0.411405459278171
"221" 7.620169811796e-16 0.211370000979126 1 17.2068 0.139042543246568 -0.276744989721841 0.317550494153788
"216" 7.548166485834e-16 0.227132580887461 1 17.271 0.233444212693911 -0.31717510116256 0.37861591838366
"190" 7.344035587038e-16 0.230397440272399 -1 16.9713 -0.240590888783422 -0.234814799500375 0.440859727076823
"186" 7.320319883076e-16 0.237440846753492 -1 17.7843 0.299118113468508 -0.344339113263695 0.429682384065946
"1" 6.206115737304e-16 0.239332838891449 -1 16.486 0.069341839952229 -0.304870101811315 0.345679249075337
"138" 7.1051022759e-16 0.244679090390609 -1 17.1295 -0.0196205089041515 0.420082798585935 0.400954914279992
"137" 7.102796785008e-16 0.256030697496376 -1 16.5031 0.134574280585863 -0.341307402564118 0.381429668925407
"118" 7.029427470276e-16 0.257881667449256 -1 17.5179 -0.189218658529864 -0.284495603066078 0.437225120021773
"106" 6.988470168558e-16 0.273220337696257 -1 16.3769 0.454459151851684 0.374719241659963 0.484647804349974
"20" 6.533416368936e-16 0.284896040344333 -1 16.4688 -0.0776562301059394 -0.344553072728161 0.424776916283827
"225" 7.657825730928e-16 0.289611032294698 1 15.8926 0.199955444461836 -0.40248819073633 0.451565470183454
"228" 7.700856159612e-16 0.297140171489226 1 16.1512 -0.192754474019413 -0.341320549419172 0.482959100028256
"222" 7.623586890228e-16 0.300798746688055 1 16.226 -0.0125849251632206 -0.379796640037895 0.43494862703215
"79" 6.870274060788e-16 0.31379517371889 -1 17.3296 -0.00693752032416646 0.518938109570784 0.492836902077925
"169" 7.227739548582e-16 0.324270484609005 -1 17.415 0.200924063513213 0.496063675221751 0.467060295673687
"136" 7.096570274394e-16 0.331824056927681 -1 17.5724 0.12851969682275 -0.451156800868636 0.49069333979197
"218" 7.574456017272e-16 0.338148989680775 1 16.6308 -0.023265348168334 -0.432514502860988 0.488607408823322
